captain_id,campaign_id,channel,sent_ts,delivered,clicked
CPT112514,CAMP_WA_002,whatsapp,2026-03-09 13:37:05.521860801,1,1
CPT121274,CAMP_WA_002,whatsapp,2026-03-09 05:22:17.525596789,0,0
CPT121274,CAMP_WA_001,whatsapp,2026-03-08 00:16:09.310044453,1,1
CPT101310,CAMP_WA_002,whatsapp,2026-03-08 04:18:25.134511646,1,1
CPT108420,CAMP_WA_002,whatsapp,2026-03-08 01:18:34.943240046,1,0
CPT121404,CAMP_WA_001,whatsapp,2026-03-07 02:05:54.121791104,0,0
CPT107626,CAMP_WA_002,whatsapp,2026-03-09 18:44:50.289102432,1,0
CPT107626,CAMP_WA_001,whatsapp,2026-03-07 08:38:00.393054770,1,1
CPT114444,CAMP_WA_002,whatsapp,2026-03-09 14:02:15.473524319,1,1
CPT118046,CAMP_WA_002,whatsapp,2026-03-08 05:45:33.265194131,1,0
CPT118046,CAMP_SMS_004,sms,2026-03-07 08:09:38.190921190,1,1
CPT121507,CAMP_WA_002,whatsapp,2026-03-08 12:53:25.689115171,1,0
CPT103337,CAMP_WA_002,whatsapp,2026-03-08 15:26:17.026722419,1,0
CPT104370,CAMP_WA_002,whatsapp,2026-03-08 10:21:51.567572469,1,1
CPT103551,CAMP_WA_002,whatsapp,2026-03-08 21:37:11.804217402,1,0
CPT103551,CAMP_WA_001,whatsapp,2026-03-07 11:57:01.173418459,1,0
CPT103542,CAMP_WA_002,whatsapp,2026-03-09 05:43:14.951779902,1,0
CPT114653,CAMP_SMS_004,sms,2026-03-07 14:14:52.132525515,1,0
CPT102777,CAMP_WA_002,whatsapp,2026-03-09 01:10:10.087206376,1,1
CPT108955,CAMP_WA_002,whatsapp,2026-03-08 09:04:46.826225011,1,0
CPT104066,CAMP_SMS_004,sms,2026-03-07 19:55:11.991439654,1,0
CPT103167,CAMP_WA_001,whatsapp,2026-03-07 14:51:40.114254280,1,1
CPT118791,CAMP_SMS_004,sms,2026-03-07 13:22:48.404027372,1,0
CPT111272,CAMP_WA_002,whatsapp,2026-03-08 06:26:59.642648496,1,1
CPT119275,CAMP_WA_002,whatsapp,2026-03-08 12:54:43.675251463,1,0
CPT123205,CAMP_WA_002,whatsapp,2026-03-08 22:15:56.922044882,1,0
CPT100094,CAMP_WA_002,whatsapp,2026-03-09 03:23:14.494075493,1,1
CPT123382,CAMP_WA_002,whatsapp,2026-03-08 12:00:38.401393234,1,1
CPT124115,CAMP_WA_002,whatsapp,2026-03-09 04:44:31.587351523,1,1
CPT124115,CAMP_WA_001,whatsapp,2026-03-07 07:09:35.692414144,1,0
CPT115701,CAMP_SMS_004,sms,2026-03-08 11:05:00.680857776,0,0
CPT109654,CAMP_SMS_004,sms,2026-03-07 21:09:29.854125194,1,0
CPT119137,CAMP_WA_002,whatsapp,2026-03-10 04:22:35.116677899,1,0
CPT109271,CAMP_WA_001,whatsapp,2026-03-08 06:02:58.073925765,1,0
CPT122897,CAMP_WA_002,whatsapp,2026-03-09 09:22:26.975699171,1,0
CPT106009,CAMP_WA_002,whatsapp,2026-03-07 17:01:39.966922990,1,0
CPT116002,CAMP_WA_002,whatsapp,2026-03-10 02:48:49.084225117,1,0
CPT116902,CAMP_WA_002,whatsapp,2026-03-09 21:04:37.379546378,0,1
CPT118207,CAMP_WA_002,whatsapp,2026-03-08 05:51:22.951986071,1,0
CPT118444,CAMP_WA_001,whatsapp,2026-03-07 14:39:31.197681424,1,0
CPT109987,CAMP_SMS_004,sms,2026-03-07 14:24:05.559812725,1,1
CPT109771,CAMP_WA_002,whatsapp,2026-03-09 14:32:18.184279713,1,0
CPT101131,CAMP_WA_002,whatsapp,2026-03-08 02:23:10.136540924,1,1
CPT118411,CAMP_WA_002,whatsapp,2026-03-09 05:04:04.617786480,1,0
CPT107629,CAMP_WA_001,whatsapp,2026-03-08 02:52:29.502224565,0,0
CPT107887,CAMP_WA_002,whatsapp,2026-03-07 23:25:56.262241582,0,0
CPT107407,CAMP_WA_002,whatsapp,2026-03-12 19:21:36.997000193,0,0
CPT113083,CAMP_SMS_004,sms,2026-03-07 23:36:10.969866339,0,1
CPT100832,CAMP_SMS_004,sms,2026-03-08 19:42:05.184199831,1,0
CPT107116,CAMP_WA_002,whatsapp,2026-03-11 18:30:21.374615790,1,0
CPT118084,CAMP_WA_002,whatsapp,2026-03-09 08:51:02.952333126,1,0
CPT113892,CAMP_WA_002,whatsapp,2026-03-10 03:39:45.586397124,1,1
CPT113892,CAMP_SMS_004,sms,2026-03-07 20:45:14.492960598,1,0
CPT111428,CAMP_WA_001,whatsapp,2026-03-07 16:02:40.749772976,1,0
CPT120175,CAMP_SMS_004,sms,2026-03-08 18:08:06.495994910,1,0
CPT105504,CAMP_WA_001,whatsapp,2026-03-08 17:00:55.732662708,1,0
CPT107642,CAMP_CALL_009,outbound_call,2026-03-08 20:24:22.803835872,1,0
CPT100254,CAMP_WA_002,whatsapp,2026-03-08 20:06:08.831150221,1,0
CPT117203,CAMP_WA_001,whatsapp,2026-03-08 02:08:47.803545046,1,0
CPT113368,CAMP_WA_002,whatsapp,2026-03-09 07:41:20.070458859,1,1
CPT113368,CAMP_CALL_009,outbound_call,2026-03-08 05:26:04.210217620,1,0
CPT107563,CAMP_WA_002,whatsapp,2026-03-09 07:47:01.024278751,1,0
CPT107563,CAMP_WA_001,whatsapp,2026-03-08 10:14:56.082997586,1,0
CPT116965,CAMP_WA_002,whatsapp,2026-03-10 02:42:04.411022616,1,0
CPT116965,CAMP_CALL_009,outbound_call,2026-03-09 12:24:59.331699938,1,0
CPT103537,CAMP_WA_002,whatsapp,2026-03-10 02:19:09.091292063,1,0
CPT104034,CAMP_WA_002,whatsapp,2026-03-09 12:01:36.392558091,1,1
CPT107221,CAMP_WA_002,whatsapp,2026-03-11 05:34:18.649883201,1,0
CPT107221,CAMP_SMS_004,sms,2026-03-09 14:54:20.426005145,1,1
CPT121579,CAMP_WA_001,whatsapp,2026-03-08 05:41:39.977557943,1,1
CPT103518,CAMP_WA_002,whatsapp,2026-03-09 07:50:19.880127761,1,1
CPT111181,CAMP_WA_001,whatsapp,2026-03-08 17:10:30.106387229,1,1
CPT104490,CAMP_WA_002,whatsapp,2026-03-09 03:33:18.638542935,0,0
CPT119562,CAMP_WA_001,whatsapp,2026-03-08 06:56:53.944630204,1,0
CPT104004,CAMP_WA_002,whatsapp,2026-03-10 09:06:35.447374392,1,0
CPT107865,CAMP_WA_002,whatsapp,2026-03-09 21:57:15.203709523,1,0
CPT118709,CAMP_CALL_009,outbound_call,2026-03-08 22:21:22.850115858,1,1
CPT102660,CAMP_WA_001,whatsapp,2026-03-07 18:37:20.273287521,1,0
CPT102986,CAMP_WA_002,whatsapp,2026-03-10 02:57:39.925936927,1,0
CPT102986,CAMP_WA_001,whatsapp,2026-03-07 15:33:17.831723326,1,0
CPT111011,CAMP_WA_002,whatsapp,2026-03-10 01:10:34.387693800,1,0
CPT111011,CAMP_SMS_004,sms,2026-03-08 22:27:25.791066888,1,0
CPT115563,CAMP_WA_002,whatsapp,2026-03-09 04:57:58.006984321,1,0
CPT115563,CAMP_SMS_004,sms,2026-03-09 09:23:10.236882923,1,0
CPT118775,CAMP_WA_002,whatsapp,2026-03-09 09:47:05.422371506,1,0
CPT108718,CAMP_WA_002,whatsapp,2026-03-10 15:09:52.314588831,1,0
CPT108718,CAMP_WA_001,whatsapp,2026-03-08 10:07:20.759791717,1,0
CPT100400,CAMP_WA_002,whatsapp,2026-03-09 07:33:49.574889776,1,0
CPT112839,CAMP_WA_002,whatsapp,2026-03-11 09:32:41.867512158,1,1
CPT124364,CAMP_WA_002,whatsapp,2026-03-09 17:44:44.764326199,1,1
CPT103259,CAMP_WA_002,whatsapp,2026-03-09 06:12:37.610068395,1,0
CPT101094,CAMP_WA_002,whatsapp,2026-03-09 08:19:13.626254270,1,0
CPT101094,CAMP_SMS_004,sms,2026-03-09 13:46:24.662343516,1,1
CPT107051,CAMP_SMS_004,sms,2026-03-09 22:21:30.757781998,1,1
CPT104007,CAMP_WA_002,whatsapp,2026-03-10 11:08:15.290061892,1,1
CPT104007,CAMP_WA_001,whatsapp,2026-03-09 05:35:52.904950156,1,0
CPT102312,CAMP_SMS_004,sms,2026-03-09 09:29:36.902921831,1,0
CPT104787,CAMP_WA_002,whatsapp,2026-03-09 15:24:15.845802673,1,1
CPT104172,CAMP_WA_002,whatsapp,2026-03-10 01:33:30.856075475,0,0
CPT104172,CAMP_WA_001,whatsapp,2026-03-08 11:34:27.691011896,0,1
CPT116955,CAMP_WA_002,whatsapp,2026-03-09 23:09:29.649189991,1,1
CPT123409,CAMP_WA_002,whatsapp,2026-03-08 21:10:28.786279752,1,1
CPT124157,CAMP_WA_001,whatsapp,2026-03-08 04:45:19.037972838,0,0
CPT123203,CAMP_WA_002,whatsapp,2026-03-11 07:36:35.424820934,1,1
CPT123203,CAMP_WA_001,whatsapp,2026-03-07 23:25:21.111541773,1,0
CPT103815,CAMP_WA_001,whatsapp,2026-03-08 10:03:24.745616645,1,0
CPT108632,CAMP_WA_002,whatsapp,2026-03-10 03:20:10.029125735,1,0
CPT124802,CAMP_SMS_004,sms,2026-03-08 11:00:56.105907186,1,0
CPT117346,CAMP_WA_002,whatsapp,2026-03-09 08:01:28.358235237,0,0
CPT117346,CAMP_SMS_004,sms,2026-03-08 01:18:00.705967472,1,0
CPT123530,CAMP_WA_002,whatsapp,2026-03-09 23:43:48.307462921,1,0
CPT110852,CAMP_SMS_004,sms,2026-03-10 01:16:38.157835016,1,0
CPT109835,CAMP_WA_002,whatsapp,2026-03-09 19:40:36.650845918,1,0
CPT113943,CAMP_WA_002,whatsapp,2026-03-11 05:20:48.638930283,1,0
CPT106489,CAMP_WA_001,whatsapp,2026-03-09 20:40:07.537827966,1,0
CPT123485,CAMP_WA_002,whatsapp,2026-03-11 05:42:26.247210903,1,1
CPT123485,CAMP_WA_001,whatsapp,2026-03-09 03:27:33.329043353,1,1
CPT105363,CAMP_WA_002,whatsapp,2026-03-11 05:07:09.215911275,1,1
CPT105126,CAMP_CALL_009,outbound_call,2026-03-10 23:41:38.076776426,1,0
CPT101881,CAMP_WA_002,whatsapp,2026-03-10 01:33:45.209697757,1,1
CPT113202,CAMP_SMS_004,sms,2026-03-09 04:01:30.831018010,1,0
CPT123118,CAMP_SMS_004,sms,2026-03-09 01:21:12.059311762,1,0
CPT121924,CAMP_WA_002,whatsapp,2026-03-12 09:15:13.551783920,1,1
CPT103165,CAMP_WA_002,whatsapp,2026-03-10 05:09:42.908111394,1,1
CPT103165,CAMP_WA_001,whatsapp,2026-03-11 22:45:14.616263690,1,0
CPT121043,CAMP_CALL_009,outbound_call,2026-03-09 11:38:36.163459231,1,0
CPT112932,CAMP_WA_002,whatsapp,2026-03-10 20:35:27.473244260,1,1
CPT108138,CAMP_SMS_004,sms,2026-03-09 12:50:41.018252873,1,0
CPT116083,CAMP_WA_002,whatsapp,2026-03-10 03:20:22.591200922,1,0
CPT116083,CAMP_WA_001,whatsapp,2026-03-08 19:12:23.675784966,1,1
CPT102119,CAMP_SMS_004,sms,2026-03-09 14:17:26.347776830,1,1
CPT123862,CAMP_CALL_009,outbound_call,2026-03-09 16:48:04.391789905,1,1
CPT124239,CAMP_WA_002,whatsapp,2026-03-11 10:56:20.585340231,1,0
CPT106456,CAMP_CALL_009,outbound_call,2026-03-10 00:17:03.348138183,1,0
CPT111301,CAMP_SMS_004,sms,2026-03-09 14:17:51.718813490,1,0
CPT100980,CAMP_WA_002,whatsapp,2026-03-10 14:07:23.924254342,1,1
CPT116451,CAMP_WA_002,whatsapp,2026-03-11 21:31:15.056852592,1,0
CPT100893,CAMP_WA_002,whatsapp,2026-03-10 01:38:08.616799974,1,0
CPT113236,CAMP_WA_002,whatsapp,2026-03-11 14:34:12.166308596,1,1
CPT113236,CAMP_WA_001,whatsapp,2026-03-11 11:22:35.581096938,1,0
CPT100729,CAMP_WA_002,whatsapp,2026-03-10 10:00:40.658620555,1,0
CPT118756,CAMP_SMS_004,sms,2026-03-09 00:44:20.267335901,1,0
CPT120305,CAMP_WA_001,whatsapp,2026-03-09 00:16:10.346332194,1,1
CPT119286,CAMP_WA_002,whatsapp,2026-03-10 10:21:23.642008044,1,0
CPT103653,CAMP_WA_002,whatsapp,2026-03-10 13:29:09.936482841,1,0
CPT103653,CAMP_WA_001,whatsapp,2026-03-09 15:53:05.656280395,1,1
CPT104700,CAMP_WA_001,whatsapp,2026-03-10 14:11:25.177906798,0,0
CPT112254,CAMP_WA_002,whatsapp,2026-03-12 05:08:48.710008505,1,0
CPT114401,CAMP_WA_002,whatsapp,2026-03-11 01:29:47.600194424,1,1
CPT114401,CAMP_CALL_009,outbound_call,2026-03-09 04:36:05.875533764,1,1
CPT103546,CAMP_WA_001,whatsapp,2026-03-09 18:11:03.181089570,1,0
CPT111004,CAMP_WA_002,whatsapp,2026-03-10 19:20:26.182087099,1,1
CPT111004,CAMP_WA_001,whatsapp,2026-03-08 18:42:32.315658715,1,0
CPT115108,CAMP_WA_002,whatsapp,2026-03-10 02:55:47.939155089,1,1
CPT112838,CAMP_WA_002,whatsapp,2026-03-10 07:46:38.608139183,1,0
CPT120411,CAMP_WA_002,whatsapp,2026-03-11 05:36:10.422253979,1,0
CPT120411,CAMP_WA_001,whatsapp,2026-03-09 19:00:50.015062782,1,1
CPT113697,CAMP_WA_002,whatsapp,2026-03-10 19:25:26.722177308,1,1
CPT101611,CAMP_WA_002,whatsapp,2026-03-11 14:48:49.596927273,1,1
CPT116435,CAMP_WA_002,whatsapp,2026-03-09 20:28:23.069414801,1,0
CPT116435,CAMP_CALL_009,outbound_call,2026-03-09 10:09:15.386961906,1,0
CPT103329,CAMP_WA_002,whatsapp,2026-03-10 04:43:15.433562467,1,1
CPT103329,CAMP_WA_001,whatsapp,2026-03-10 07:25:15.581881780,1,1
CPT124794,CAMP_WA_002,whatsapp,2026-03-09 16:27:29.695696816,1,0
CPT101605,CAMP_WA_002,whatsapp,2026-03-09 19:14:11.171740445,1,0
CPT100764,CAMP_WA_002,whatsapp,2026-03-10 20:06:13.178833225,0,1
CPT118741,CAMP_WA_002,whatsapp,2026-03-09 14:05:53.420788686,1,0
CPT112361,CAMP_WA_002,whatsapp,2026-03-10 20:15:00.864994631,1,0
CPT121973,CAMP_WA_002,whatsapp,2026-03-10 15:33:28.388800578,1,0
CPT121973,CAMP_WA_001,whatsapp,2026-03-09 19:50:36.684191951,1,0
CPT116430,CAMP_WA_002,whatsapp,2026-03-11 03:28:04.509567642,0,0
CPT116947,CAMP_WA_002,whatsapp,2026-03-10 17:55:17.327856853,1,0
CPT116947,CAMP_SMS_004,sms,2026-03-11 06:49:21.877710158,1,0
CPT122975,CAMP_SMS_004,sms,2026-03-09 07:17:36.864805339,1,0
CPT106000,CAMP_WA_001,whatsapp,2026-03-09 06:05:27.532616299,1,0
CPT124803,CAMP_WA_002,whatsapp,2026-03-11 12:44:18.608335483,1,0
CPT109080,CAMP_WA_002,whatsapp,2026-03-10 11:34:37.145684022,1,1
CPT107397,CAMP_WA_002,whatsapp,2026-03-10 19:47:58.452824696,1,0
CPT104589,CAMP_WA_002,whatsapp,2026-03-12 23:08:43.890407613,1,0
CPT101842,CAMP_SMS_004,sms,2026-03-09 05:18:43.142228090,1,0
CPT103739,CAMP_WA_001,whatsapp,2026-03-09 22:04:36.454708066,1,0
CPT114212,CAMP_WA_002,whatsapp,2026-03-10 16:49:25.643558396,1,0
CPT110358,CAMP_WA_002,whatsapp,2026-03-11 08:57:36.062145169,1,1
CPT105377,CAMP_WA_002,whatsapp,2026-03-10 23:55:55.765074354,1,0
CPT102656,CAMP_WA_002,whatsapp,2026-03-11 09:05:19.302672334,1,0
CPT104006,CAMP_WA_002,whatsapp,2026-03-11 09:18:00.303119730,1,1
CPT108934,CAMP_WA_002,whatsapp,2026-03-12 04:42:47.657542937,1,1
CPT116657,CAMP_WA_002,whatsapp,2026-03-10 12:06:11.126878868,1,1
CPT108008,CAMP_WA_002,whatsapp,2026-03-12 10:20:24.656178340,1,1
CPT106992,CAMP_WA_002,whatsapp,2026-03-12 09:35:17.586105746,1,0
CPT117446,CAMP_WA_001,whatsapp,2026-03-10 23:05:45.941000140,1,0
CPT115622,CAMP_WA_002,whatsapp,2026-03-11 14:03:14.412632609,1,1
CPT115132,CAMP_WA_002,whatsapp,2026-03-10 20:58:04.228826767,1,1
CPT105108,CAMP_WA_002,whatsapp,2026-03-10 18:02:36.065330916,1,1
CPT104750,CAMP_SMS_004,sms,2026-03-10 07:06:22.484584471,1,0
CPT109524,CAMP_WA_001,whatsapp,2026-03-09 19:09:39.168847184,1,0
CPT107030,CAMP_WA_002,whatsapp,2026-03-11 21:38:57.267277090,1,0
CPT119523,CAMP_WA_001,whatsapp,2026-03-10 04:38:32.025202114,1,1
CPT100892,CAMP_WA_002,whatsapp,2026-03-13 00:14:28.586494406,0,0
CPT102473,CAMP_WA_001,whatsapp,2026-03-10 14:08:14.460118636,1,0
CPT119172,CAMP_WA_002,whatsapp,2026-03-11 15:27:43.225189592,1,1
CPT113492,CAMP_WA_001,whatsapp,2026-03-10 16:59:51.796995163,1,0
CPT123318,CAMP_WA_001,whatsapp,2026-03-09 18:09:17.782183283,1,0
CPT105951,CAMP_WA_002,whatsapp,2026-03-11 12:16:01.799580004,1,0
CPT105951,CAMP_WA_001,whatsapp,2026-03-09 21:38:32.089654583,1,0
CPT107154,CAMP_WA_002,whatsapp,2026-03-11 08:00:35.329453190,1,0
CPT118651,CAMP_WA_002,whatsapp,2026-03-12 01:14:25.585767570,1,0
CPT118651,CAMP_SMS_004,sms,2026-03-11 08:04:21.709117364,1,0
CPT105038,CAMP_SMS_004,sms,2026-03-09 22:26:28.572811885,0,1
CPT114727,CAMP_WA_001,whatsapp,2026-03-09 17:18:10.983267931,0,0
CPT109640,CAMP_SMS_004,sms,2026-03-10 04:34:00.866209123,1,0
CPT116925,CAMP_SMS_004,sms,2026-03-09 18:43:22.254885342,0,0
CPT100602,CAMP_WA_002,whatsapp,2026-03-10 20:14:34.434162256,1,0
CPT119272,CAMP_WA_002,whatsapp,2026-03-10 16:19:05.369599045,1,1
CPT100210,CAMP_WA_002,whatsapp,2026-03-11 11:40:42.520408781,1,1
CPT117990,CAMP_WA_002,whatsapp,2026-03-11 22:45:15.625889826,0,0
CPT117990,CAMP_SMS_004,sms,2026-03-10 10:09:03.135813084,0,0
CPT102266,CAMP_WA_002,whatsapp,2026-03-12 12:38:38.871337797,1,0
CPT102266,CAMP_WA_001,whatsapp,2026-03-10 03:53:12.015828002,1,0
CPT121805,CAMP_SMS_004,sms,2026-03-09 22:35:12.939208466,1,0
CPT108401,CAMP_WA_002,whatsapp,2026-03-13 03:29:50.879636444,1,0
CPT116981,CAMP_CALL_009,outbound_call,2026-03-11 04:53:58.686934297,0,0
CPT109117,CAMP_WA_002,whatsapp,2026-03-11 11:41:41.832221016,1,0
CPT102740,CAMP_WA_001,whatsapp,2026-03-11 15:55:33.500710326,1,0
CPT106599,CAMP_WA_001,whatsapp,2026-03-10 00:33:16.297306094,1,0
CPT101416,CAMP_WA_002,whatsapp,2026-03-12 05:07:06.289565338,1,0
CPT114810,CAMP_WA_002,whatsapp,2026-03-11 10:37:21.737000001,1,1
CPT114810,CAMP_WA_001,whatsapp,2026-03-10 22:38:33.303825239,1,1
CPT108740,CAMP_WA_002,whatsapp,2026-03-12 10:21:56.465884413,1,0
CPT108740,CAMP_WA_001,whatsapp,2026-03-10 03:02:21.157992357,1,0
CPT123222,CAMP_WA_002,whatsapp,2026-03-10 22:02:38.122852632,1,1
CPT110498,CAMP_WA_002,whatsapp,2026-03-10 23:39:38.668679216,1,0
CPT114616,CAMP_SMS_004,sms,2026-03-11 01:44:59.052926281,1,0
CPT123609,CAMP_WA_002,whatsapp,2026-03-11 00:14:50.061308644,1,0
CPT123609,CAMP_CALL_009,outbound_call,2026-03-10 16:22:23.603160335,1,1
CPT120733,CAMP_WA_002,whatsapp,2026-03-13 07:41:22.868593897,1,0
CPT110309,CAMP_WA_002,whatsapp,2026-03-12 06:17:18.192567308,1,1
CPT103723,CAMP_WA_002,whatsapp,2026-03-11 00:57:19.928821975,1,0
CPT108725,CAMP_SMS_004,sms,2026-03-11 14:31:33.557236227,1,1
CPT119532,CAMP_WA_002,whatsapp,2026-03-12 18:09:50.858781283,1,0
CPT123545,CAMP_WA_002,whatsapp,2026-03-12 09:13:24.759585608,1,0
CPT121028,CAMP_WA_002,whatsapp,2026-03-11 06:18:28.441251977,1,0
CPT117223,CAMP_WA_002,whatsapp,2026-03-11 08:55:36.868191501,1,0
CPT117223,CAMP_SMS_004,sms,2026-03-10 18:13:09.470717022,1,0
CPT120037,CAMP_WA_002,whatsapp,2026-03-12 02:19:08.487357025,1,0
CPT114364,CAMP_WA_002,whatsapp,2026-03-11 04:01:15.155187898,1,1
CPT114364,CAMP_WA_001,whatsapp,2026-03-12 10:59:28.085108506,1,0
CPT104794,CAMP_WA_002,whatsapp,2026-03-11 23:06:06.008952972,1,0
CPT120890,CAMP_WA_001,whatsapp,2026-03-11 13:21:19.322054877,1,0
CPT120712,CAMP_WA_002,whatsapp,2026-03-12 00:46:07.260540023,1,1
CPT102105,CAMP_WA_002,whatsapp,2026-03-11 00:55:51.529468203,0,0
CPT113377,CAMP_WA_002,whatsapp,2026-03-13 21:42:30.556098453,1,0
CPT113377,CAMP_SMS_004,sms,2026-03-10 11:50:21.754954545,1,0
CPT113537,CAMP_WA_002,whatsapp,2026-03-12 19:50:41.243238406,1,1
CPT113537,CAMP_SMS_004,sms,2026-03-10 10:08:00.625819370,1,0
CPT110178,CAMP_WA_002,whatsapp,2026-03-13 12:36:55.128734498,1,0
CPT122245,CAMP_WA_002,whatsapp,2026-03-11 12:08:51.585802856,1,1
CPT105289,CAMP_WA_002,whatsapp,2026-03-10 15:27:58.739244573,1,0
CPT105289,CAMP_SMS_004,sms,2026-03-10 16:06:32.640682183,1,0
CPT110017,CAMP_WA_002,whatsapp,2026-03-12 18:01:29.327917628,1,1
CPT117558,CAMP_WA_002,whatsapp,2026-03-11 22:03:19.987799410,0,1
CPT110229,CAMP_WA_001,whatsapp,2026-03-11 13:18:17.864114250,1,0
CPT108530,CAMP_WA_002,whatsapp,2026-03-11 06:20:46.951105389,1,0
CPT108530,CAMP_CALL_009,outbound_call,2026-03-10 16:01:49.143978508,1,0
CPT109252,CAMP_SMS_004,sms,2026-03-10 17:47:15.640125621,1,0
CPT113081,CAMP_WA_002,whatsapp,2026-03-13 07:45:35.621206164,1,0
CPT102008,CAMP_WA_002,whatsapp,2026-03-12 20:08:35.439946493,1,0
CPT101154,CAMP_WA_002,whatsapp,2026-03-14 00:14:05.812547454,1,1
CPT112537,CAMP_SMS_004,sms,2026-03-10 07:53:56.775278405,1,0
CPT121441,CAMP_WA_002,whatsapp,2026-03-13 00:28:01.868545541,1,0
CPT105325,CAMP_WA_002,whatsapp,2026-03-11 15:58:51.792765974,1,0
CPT104308,CAMP_WA_001,whatsapp,2026-03-11 09:23:48.571586299,1,0
CPT122208,CAMP_WA_002,whatsapp,2026-03-11 02:47:21.135848509,1,0
CPT108634,CAMP_WA_001,whatsapp,2026-03-10 21:45:26.412428904,1,0
CPT108075,CAMP_WA_002,whatsapp,2026-03-11 19:04:25.246817390,1,1
CPT113868,CAMP_SMS_004,sms,2026-03-11 01:55:35.970185807,1,1
CPT105415,CAMP_WA_001,whatsapp,2026-03-10 06:47:38.168794643,1,1
CPT123375,CAMP_SMS_004,sms,2026-03-10 11:13:51.127140183,1,0
CPT118161,CAMP_WA_002,whatsapp,2026-03-11 15:21:39.494734614,1,1
CPT116642,CAMP_WA_002,whatsapp,2026-03-12 10:24:21.813026104,1,1
CPT116642,CAMP_WA_001,whatsapp,2026-03-11 03:54:10.495087915,1,0
CPT123020,CAMP_WA_002,whatsapp,2026-03-11 09:05:36.645142538,1,0
CPT123020,CAMP_WA_001,whatsapp,2026-03-10 06:44:56.478283095,1,0
CPT119540,CAMP_WA_001,whatsapp,2026-03-10 01:07:28.429567075,1,0
CPT104423,CAMP_SMS_004,sms,2026-03-11 17:44:40.581076527,1,0
CPT113872,CAMP_WA_002,whatsapp,2026-03-11 11:17:05.707989338,1,0
CPT101571,CAMP_WA_001,whatsapp,2026-03-11 06:19:30.451263402,1,0
CPT102295,CAMP_WA_002,whatsapp,2026-03-11 18:07:37.280939859,1,1
CPT105187,CAMP_WA_002,whatsapp,2026-03-13 16:41:56.784770483,1,1
CPT105187,CAMP_WA_001,whatsapp,2026-03-10 21:32:42.658717978,1,1
CPT105830,CAMP_CALL_009,outbound_call,2026-03-12 02:43:16.328744110,1,0
CPT120169,CAMP_WA_002,whatsapp,2026-03-11 17:12:40.569902153,1,0
CPT112775,CAMP_WA_002,whatsapp,2026-03-11 23:51:53.506493887,1,1
CPT112775,CAMP_WA_001,whatsapp,2026-03-10 22:01:50.970377435,1,0
CPT108057,CAMP_SMS_004,sms,2026-03-11 02:44:37.169850154,1,0
CPT101816,CAMP_SMS_004,sms,2026-03-10 15:07:27.397497292,1,0
CPT118602,CAMP_SMS_004,sms,2026-03-10 13:44:18.659778741,1,0
CPT121039,CAMP_WA_001,whatsapp,2026-03-10 19:09:21.455932930,1,1
CPT114077,CAMP_WA_002,whatsapp,2026-03-12 07:30:08.491700719,1,0
CPT116914,CAMP_WA_002,whatsapp,2026-03-13 07:18:15.988751693,1,1
CPT116914,CAMP_SMS_004,sms,2026-03-11 15:32:10.306803296,1,0
CPT118880,CAMP_WA_002,whatsapp,2026-03-12 07:25:32.460795640,1,1
CPT118880,CAMP_SMS_004,sms,2026-03-10 20:21:14.714079222,1,0
CPT103833,CAMP_WA_001,whatsapp,2026-03-12 02:58:37.952334629,1,0
CPT110290,CAMP_WA_002,whatsapp,2026-03-12 07:43:04.224777315,1,0
CPT113782,CAMP_WA_001,whatsapp,2026-03-11 14:55:33.446974128,0,0
CPT112233,CAMP_WA_002,whatsapp,2026-03-12 11:18:19.285545420,1,0
CPT116027,CAMP_WA_002,whatsapp,2026-03-13 03:26:12.180369418,1,0
CPT116027,CAMP_SMS_004,sms,2026-03-10 17:55:31.626497820,1,1
CPT121659,CAMP_WA_002,whatsapp,2026-03-13 22:52:43.244395636,1,0
CPT103667,CAMP_WA_002,whatsapp,2026-03-11 10:00:30.791456769,1,1
CPT117671,CAMP_WA_002,whatsapp,2026-03-12 21:02:04.126722440,1,0
CPT117671,CAMP_WA_001,whatsapp,2026-03-11 04:45:30.355778734,0,1
CPT116350,CAMP_WA_001,whatsapp,2026-03-10 21:44:01.843334965,0,0
CPT106357,CAMP_WA_002,whatsapp,2026-03-12 14:45:06.078192917,1,1
CPT103829,CAMP_CALL_009,outbound_call,2026-03-11 00:54:05.292719529,1,1
CPT116432,CAMP_WA_001,whatsapp,2026-03-12 13:18:19.034680436,1,0
CPT116223,CAMP_WA_002,whatsapp,2026-03-13 00:25:21.375082859,1,0
CPT123866,CAMP_WA_002,whatsapp,2026-03-13 08:12:04.813981995,0,0
CPT111456,CAMP_WA_001,whatsapp,2026-03-11 14:35:13.905525267,1,0
CPT123858,CAMP_WA_002,whatsapp,2026-03-13 05:04:03.316961336,1,1
CPT123858,CAMP_SMS_004,sms,2026-03-12 05:19:41.037609865,1,1
CPT114395,CAMP_WA_002,whatsapp,2026-03-12 17:43:29.568875112,1,0
CPT117947,CAMP_WA_002,whatsapp,2026-03-12 06:17:18.649845781,1,1
CPT110813,CAMP_CALL_009,outbound_call,2026-03-11 09:37:43.113161056,1,0
CPT117885,CAMP_WA_002,whatsapp,2026-03-12 11:43:31.501536056,1,0
CPT117885,CAMP_WA_001,whatsapp,2026-03-11 02:41:40.031856269,1,0
