captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT123254,2026-02-08 20:54:00,Delhi,Auto,paid_digital,DEL-Z09,high,hi,35-44
CPT103354,2026-02-08 21:02:00,Delhi,Auto,referral,DEL-Z21,low,kn,18-24
CPT117251,2026-02-08 21:17:00,Bangalore,ERickshaw,referral,BAN-Z05,low,kn,35-44
CPT109457,2026-02-08 21:53:00,Pune,Cab,gc_telecalling,PUN-Z24,mid,en,18-24
CPT109699,2026-02-09 06:01:00,Delhi,Auto,organic_app,DEL-Z10,high,en,18-24
CPT108014,2026-02-09 06:17:00,Bangalore,ERickshaw,referral,BAN-Z16,mid,mr,25-34
CPT122444,2026-02-09 06:39:00,Delhi,Cab,referral,DEL-Z20,low,hi,25-34
CPT122902,2026-02-09 06:43:00,Bangalore,Cab,fos_field,BAN-Z20,low,te,18-24
CPT110769,2026-02-09 06:43:00,Hyderabad,Cab,paid_digital,HYD-Z14,low,en,25-34
CPT122217,2026-02-09 06:43:00,Bangalore,Auto,organic_app,BAN-Z14,high,hi,18-24
CPT123215,2026-02-09 06:45:00,Hyderabad,Auto,organic_app,HYD-Z07,low,mr,45+
CPT112203,2026-02-09 06:51:00,Delhi,Cab,organic_app,DEL-Z05,high,te,25-34
CPT124773,2026-02-09 06:58:00,Hyderabad,Cab,referral,HYD-Z03,high,te,25-34
CPT120542,2026-02-09 07:00:00,Delhi,Auto,referral,DEL-Z13,mid,te,25-34
CPT117855,2026-02-09 07:09:00,Hyderabad,Auto,paid_digital,HYD-Z04,low,hi,45+
CPT124378,2026-02-09 07:12:00,Delhi,ERickshaw,fos_field,DEL-Z08,mid,hi,35-44
CPT123490,2026-02-09 07:25:00,Hyderabad,Auto,gc_telecalling,HYD-Z04,mid,en,35-44
CPT114453,2026-02-09 07:27:00,Pune,ERickshaw,fos_field,PUN-Z05,high,te,35-44
CPT102263,2026-02-09 07:27:00,Delhi,Auto,gc_telecalling,DEL-Z23,mid,mr,18-24
CPT104745,2026-02-09 07:32:00,Hyderabad,Auto,organic_app,HYD-Z24,low,kn,18-24
CPT114702,2026-02-09 07:39:00,Pune,Cab,organic_app,PUN-Z21,mid,mr,35-44
CPT119817,2026-02-09 07:39:00,Hyderabad,Auto,fos_field,HYD-Z06,high,mr,45+
CPT121739,2026-02-09 07:48:00,Hyderabad,Cab,organic_app,HYD-Z22,high,mr,25-34
CPT113873,2026-02-09 07:49:00,Delhi,Cab,organic_app,DEL-Z18,mid,en,35-44
CPT121600,2026-02-09 07:51:00,Bangalore,Cab,organic_app,BAN-Z06,mid,en,35-44
CPT117037,2026-02-09 07:57:00,Delhi,Auto,paid_digital,DEL-Z24,mid,hi,25-34
CPT100955,2026-02-09 08:06:00,Bangalore,Cab,paid_digital,BAN-Z07,mid,te,25-34
CPT115712,2026-02-09 08:13:00,Pune,Cab,organic_app,PUN-Z13,low,mr,35-44
CPT114892,2026-02-09 08:16:00,Pune,Cab,organic_app,PUN-Z11,low,te,35-44
CPT104477,2026-02-09 08:19:00,Pune,Auto,gc_telecalling,PUN-Z07,high,mr,35-44
CPT105605,2026-02-09 08:24:00,Bangalore,Auto,organic_app,BAN-Z11,low,te,35-44
CPT118448,2026-02-09 08:29:00,Bangalore,Cab,organic_app,BAN-Z21,mid,hi,25-34
CPT116312,2026-02-09 08:37:00,Pune,Auto,organic_app,PUN-Z20,low,te,35-44
CPT114419,2026-02-09 08:40:00,Hyderabad,Cab,organic_app,HYD-Z03,low,hi,25-34
CPT101639,2026-02-09 09:01:00,Hyderabad,Auto,fos_field,HYD-Z17,mid,kn,25-34
CPT113078,2026-02-09 09:16:00,Bangalore,ERickshaw,referral,BAN-Z20,mid,mr,25-34
CPT124529,2026-02-09 09:29:00,Hyderabad,ERickshaw,organic_app,HYD-Z10,low,mr,18-24
CPT111312,2026-02-09 09:33:00,Bangalore,Cab,fos_field,BAN-Z04,low,te,25-34
CPT108141,2026-02-09 09:40:00,Bangalore,Auto,organic_app,BAN-Z16,low,kn,35-44
CPT108103,2026-02-09 10:04:00,Hyderabad,Auto,paid_digital,HYD-Z02,low,kn,18-24
CPT109622,2026-02-09 10:20:00,Hyderabad,Cab,paid_digital,HYD-Z11,low,mr,25-34
CPT120286,2026-02-09 10:28:00,Delhi,ERickshaw,fos_field,DEL-Z24,low,en,25-34
CPT111351,2026-02-09 10:34:00,Pune,Cab,organic_app,PUN-Z06,low,hi,25-34
CPT124792,2026-02-09 10:35:00,Pune,Auto,referral,PUN-Z08,high,mr,25-34
CPT113071,2026-02-09 10:42:00,Hyderabad,Auto,referral,HYD-Z22,low,en,18-24
CPT106679,2026-02-09 10:48:00,Hyderabad,Cab,organic_app,HYD-Z03,high,en,25-34
CPT120898,2026-02-09 10:53:00,Hyderabad,Cab,fos_field,HYD-Z11,high,en,35-44
CPT116880,2026-02-09 11:03:00,Delhi,ERickshaw,paid_digital,DEL-Z13,low,te,25-34
CPT101398,2026-02-09 11:06:00,Hyderabad,Auto,gc_telecalling,HYD-Z14,low,kn,25-34
CPT123504,2026-02-09 11:24:00,Pune,Auto,paid_digital,PUN-Z07,high,en,45+
CPT102597,2026-02-09 11:29:00,Hyderabad,Cab,fos_field,HYD-Z12,low,kn,25-34
CPT109349,2026-02-09 11:34:00,Hyderabad,Cab,organic_app,HYD-Z10,mid,te,25-34
CPT124099,2026-02-09 11:38:00,Pune,Auto,organic_app,PUN-Z19,mid,kn,35-44
CPT100033,2026-02-09 11:39:00,Pune,Auto,fos_field,PUN-Z05,low,mr,45+
CPT116715,2026-02-09 11:57:00,Bangalore,Auto,referral,BAN-Z24,mid,kn,18-24
CPT112009,2026-02-09 12:00:00,Hyderabad,Auto,organic_app,HYD-Z13,high,hi,25-34
CPT106231,2026-02-09 12:01:00,Pune,Auto,fos_field,PUN-Z14,low,kn,35-44
CPT118931,2026-02-09 12:04:00,Hyderabad,Cab,fos_field,HYD-Z03,low,hi,35-44
CPT101136,2026-02-09 12:06:00,Pune,ERickshaw,organic_app,PUN-Z15,mid,hi,25-34
CPT111627,2026-02-09 12:25:00,Delhi,Auto,organic_app,DEL-Z01,low,kn,25-34
CPT120540,2026-02-09 12:31:00,Bangalore,Cab,fos_field,BAN-Z11,low,mr,25-34
CPT102882,2026-02-09 12:40:00,Pune,Cab,fos_field,PUN-Z20,mid,te,25-34
CPT100333,2026-02-09 12:46:00,Hyderabad,ERickshaw,referral,HYD-Z23,mid,hi,18-24
CPT124591,2026-02-09 12:55:00,Pune,ERickshaw,gc_telecalling,PUN-Z12,mid,kn,25-34
CPT122933,2026-02-09 13:09:00,Delhi,ERickshaw,fos_field,DEL-Z19,low,kn,25-34
CPT108429,2026-02-09 13:25:00,Delhi,Cab,fos_field,DEL-Z08,high,te,25-34
CPT104676,2026-02-09 13:35:00,Delhi,Cab,organic_app,DEL-Z07,mid,te,25-34
CPT103183,2026-02-09 13:51:00,Hyderabad,Cab,fos_field,HYD-Z15,mid,mr,25-34
CPT116034,2026-02-09 13:54:00,Pune,Auto,paid_digital,PUN-Z11,high,hi,35-44
CPT111745,2026-02-09 13:58:00,Pune,Auto,organic_app,PUN-Z14,low,kn,18-24
CPT109927,2026-02-09 14:00:00,Hyderabad,Cab,referral,HYD-Z02,low,en,45+
CPT109069,2026-02-09 14:16:00,Bangalore,Cab,referral,BAN-Z06,mid,en,18-24
CPT102259,2026-02-09 14:29:00,Delhi,ERickshaw,gc_telecalling,DEL-Z09,low,hi,25-34
CPT117918,2026-02-09 14:31:00,Pune,Auto,paid_digital,PUN-Z24,low,kn,35-44
CPT114300,2026-02-09 14:34:00,Pune,Auto,paid_digital,PUN-Z16,mid,en,18-24
CPT112508,2026-02-09 14:40:00,Hyderabad,Auto,organic_app,HYD-Z05,low,hi,25-34
CPT116170,2026-02-09 14:43:00,Pune,Cab,referral,PUN-Z01,mid,hi,45+
CPT118009,2026-02-09 14:49:00,Pune,Auto,organic_app,PUN-Z19,high,mr,35-44
CPT106976,2026-02-09 15:09:00,Hyderabad,Cab,organic_app,HYD-Z08,mid,mr,45+
CPT118809,2026-02-09 15:12:00,Pune,Cab,fos_field,PUN-Z07,low,kn,18-24
CPT123910,2026-02-09 15:13:00,Pune,Cab,gc_telecalling,PUN-Z04,mid,mr,45+
CPT100080,2026-02-09 15:18:00,Delhi,ERickshaw,organic_app,DEL-Z14,mid,mr,25-34
CPT117162,2026-02-09 15:33:00,Bangalore,Auto,organic_app,BAN-Z02,low,mr,35-44
CPT124820,2026-02-09 15:42:00,Hyderabad,Auto,fos_field,HYD-Z20,mid,hi,18-24
CPT103751,2026-02-09 15:42:00,Bangalore,Cab,organic_app,BAN-Z04,mid,en,25-34
CPT108478,2026-02-09 15:44:00,Pune,Auto,organic_app,PUN-Z20,low,mr,35-44
CPT101542,2026-02-09 15:48:00,Pune,Auto,gc_telecalling,PUN-Z14,low,hi,35-44
CPT105444,2026-02-09 15:54:00,Hyderabad,ERickshaw,fos_field,HYD-Z13,high,hi,25-34
CPT122727,2026-02-09 16:02:00,Pune,ERickshaw,gc_telecalling,PUN-Z10,low,en,35-44
CPT109461,2026-02-09 16:10:00,Bangalore,Auto,organic_app,BAN-Z17,low,en,25-34
CPT100730,2026-02-09 16:30:00,Hyderabad,Auto,paid_digital,HYD-Z23,low,en,18-24
CPT116506,2026-02-09 16:41:00,Bangalore,Auto,organic_app,BAN-Z14,high,en,35-44
CPT111654,2026-02-09 16:46:00,Hyderabad,Auto,paid_digital,HYD-Z08,low,hi,25-34
CPT122610,2026-02-09 16:54:00,Pune,Auto,organic_app,PUN-Z21,mid,en,35-44
CPT112409,2026-02-09 16:57:00,Hyderabad,Auto,organic_app,HYD-Z04,low,kn,35-44
CPT110514,2026-02-09 17:11:00,Hyderabad,Cab,fos_field,HYD-Z19,low,mr,35-44
CPT111112,2026-02-09 17:20:00,Hyderabad,Auto,fos_field,HYD-Z23,low,en,45+
CPT122041,2026-02-09 17:25:00,Bangalore,Cab,fos_field,BAN-Z02,mid,kn,18-24
CPT100285,2026-02-09 17:29:00,Delhi,Auto,fos_field,DEL-Z17,mid,mr,35-44
CPT103966,2026-02-09 17:34:00,Pune,Auto,fos_field,PUN-Z02,mid,hi,35-44
CPT116565,2026-02-09 17:47:00,Hyderabad,Auto,fos_field,HYD-Z18,low,mr,18-24
CPT124896,2026-02-09 17:47:00,Bangalore,Cab,fos_field,BAN-Z23,low,kn,25-34
CPT124264,2026-02-09 18:13:00,Pune,Auto,fos_field,PUN-Z06,low,en,25-34
CPT102680,2026-02-09 18:22:00,Hyderabad,Cab,organic_app,HYD-Z04,high,en,45+
CPT111415,2026-02-09 18:53:00,Delhi,ERickshaw,fos_field,DEL-Z24,mid,en,35-44
CPT111641,2026-02-09 19:03:00,Bangalore,Auto,organic_app,BAN-Z19,mid,kn,35-44
CPT102708,2026-02-09 19:11:00,Hyderabad,Auto,organic_app,HYD-Z22,mid,te,25-34
CPT118765,2026-02-09 19:18:00,Bangalore,Cab,organic_app,BAN-Z05,low,hi,45+
CPT117395,2026-02-09 19:24:00,Delhi,Auto,paid_digital,DEL-Z05,mid,hi,25-34
CPT109450,2026-02-09 19:24:00,Pune,Auto,paid_digital,PUN-Z20,high,kn,45+
CPT116970,2026-02-09 19:34:00,Bangalore,Auto,organic_app,BAN-Z09,low,te,25-34
CPT108038,2026-02-09 19:51:00,Bangalore,Auto,fos_field,BAN-Z03,mid,mr,25-34
CPT110954,2026-02-09 19:59:00,Delhi,ERickshaw,fos_field,DEL-Z21,mid,en,25-34
CPT104393,2026-02-09 19:59:00,Hyderabad,Cab,paid_digital,HYD-Z16,low,te,25-34
CPT108932,2026-02-09 20:12:00,Delhi,Cab,organic_app,DEL-Z21,mid,kn,18-24
CPT114863,2026-02-09 20:12:00,Pune,Cab,paid_digital,PUN-Z21,low,mr,35-44
CPT113222,2026-02-09 20:17:00,Bangalore,Cab,organic_app,BAN-Z11,low,kn,18-24
CPT118229,2026-02-09 20:23:00,Hyderabad,Auto,organic_app,HYD-Z24,low,en,45+
CPT121610,2026-02-09 20:23:00,Hyderabad,Cab,referral,HYD-Z19,mid,mr,25-34
CPT101519,2026-02-09 20:35:00,Hyderabad,Cab,gc_telecalling,HYD-Z03,mid,mr,35-44
CPT108565,2026-02-09 20:45:00,Delhi,Cab,fos_field,DEL-Z04,mid,kn,25-34
CPT110614,2026-02-09 20:51:00,Pune,Cab,paid_digital,PUN-Z15,mid,kn,35-44
CPT111649,2026-02-09 20:52:00,Delhi,Auto,organic_app,DEL-Z03,low,te,25-34
CPT118412,2026-02-09 20:54:00,Delhi,ERickshaw,fos_field,DEL-Z15,mid,en,25-34
CPT111127,2026-02-09 21:00:00,Pune,Cab,referral,PUN-Z18,mid,hi,25-34
CPT107832,2026-02-09 21:06:00,Pune,Auto,fos_field,PUN-Z21,high,en,18-24
CPT110347,2026-02-09 21:07:00,Pune,Auto,fos_field,PUN-Z16,high,en,25-34
CPT109481,2026-02-09 21:07:00,Bangalore,Auto,fos_field,BAN-Z08,low,en,25-34
CPT101466,2026-02-09 21:08:00,Hyderabad,Cab,referral,HYD-Z10,mid,hi,35-44
CPT100203,2026-02-09 21:29:00,Delhi,Auto,fos_field,DEL-Z23,mid,mr,35-44
CPT119754,2026-02-09 21:32:00,Bangalore,Auto,organic_app,BAN-Z23,mid,hi,18-24
CPT119859,2026-02-09 21:34:00,Hyderabad,Cab,referral,HYD-Z20,low,kn,25-34
CPT121698,2026-02-09 21:38:00,Bangalore,Auto,paid_digital,BAN-Z24,high,en,35-44
CPT111260,2026-02-09 21:54:00,Delhi,Auto,fos_field,DEL-Z16,mid,mr,35-44
CPT112434,2026-02-10 06:14:00,Pune,Auto,paid_digital,PUN-Z03,low,te,25-34
CPT104944,2026-02-10 06:23:00,Bangalore,Auto,fos_field,BAN-Z16,low,te,45+
CPT103719,2026-02-10 06:43:00,Pune,Auto,referral,PUN-Z18,mid,te,25-34
CPT123110,2026-02-10 06:45:00,Bangalore,Auto,fos_field,BAN-Z05,high,mr,25-34
CPT119904,2026-02-10 06:50:00,Hyderabad,Auto,fos_field,HYD-Z21,low,kn,25-34
CPT104815,2026-02-10 06:51:00,Pune,Auto,fos_field,PUN-Z02,low,en,18-24
CPT111267,2026-02-10 07:03:00,Hyderabad,Cab,organic_app,HYD-Z10,low,hi,25-34
CPT124488,2026-02-10 07:04:00,Bangalore,Cab,referral,BAN-Z19,high,hi,45+
CPT121742,2026-02-10 07:15:00,Bangalore,Cab,referral,BAN-Z07,high,te,18-24
CPT101484,2026-02-10 07:22:00,Hyderabad,Cab,referral,HYD-Z21,low,en,18-24
CPT119996,2026-02-10 07:24:00,Hyderabad,Cab,fos_field,HYD-Z06,low,te,35-44
CPT111235,2026-02-10 07:25:00,Bangalore,Auto,fos_field,BAN-Z15,low,en,35-44
CPT106767,2026-02-10 07:31:00,Delhi,Auto,organic_app,DEL-Z05,high,kn,25-34
CPT122013,2026-02-10 07:43:00,Bangalore,ERickshaw,organic_app,BAN-Z04,mid,hi,35-44
CPT120252,2026-02-10 07:44:00,Bangalore,Cab,organic_app,BAN-Z03,high,te,18-24
CPT107082,2026-02-10 07:46:00,Delhi,ERickshaw,referral,DEL-Z22,mid,te,45+
CPT107378,2026-02-10 07:47:00,Hyderabad,Auto,organic_app,HYD-Z04,mid,hi,35-44
CPT109903,2026-02-10 08:15:00,Delhi,Cab,organic_app,DEL-Z15,mid,mr,25-34
CPT120640,2026-02-10 08:21:00,Pune,Auto,fos_field,PUN-Z08,high,kn,25-34
CPT120114,2026-02-10 08:32:00,Hyderabad,Cab,referral,HYD-Z24,low,mr,25-34
CPT110011,2026-02-10 08:34:00,Bangalore,Auto,referral,BAN-Z19,low,kn,18-24
CPT124286,2026-02-10 08:53:00,Bangalore,Cab,referral,BAN-Z19,mid,kn,35-44
CPT120433,2026-02-10 08:54:00,Bangalore,Auto,fos_field,BAN-Z09,mid,hi,35-44
CPT103867,2026-02-10 08:59:00,Hyderabad,Auto,paid_digital,HYD-Z13,low,en,35-44
CPT100705,2026-02-10 09:02:00,Bangalore,Cab,fos_field,BAN-Z05,high,en,35-44
CPT115639,2026-02-10 09:05:00,Hyderabad,Auto,referral,HYD-Z05,mid,hi,25-34
CPT100444,2026-02-10 09:09:00,Pune,ERickshaw,paid_digital,PUN-Z20,low,kn,25-34
CPT106503,2026-02-10 09:15:00,Delhi,Cab,fos_field,DEL-Z15,mid,en,18-24
CPT117553,2026-02-10 09:15:00,Hyderabad,Cab,fos_field,HYD-Z06,low,hi,35-44
CPT105772,2026-02-10 09:17:00,Delhi,ERickshaw,fos_field,DEL-Z14,high,en,25-34
CPT113751,2026-02-10 09:18:00,Hyderabad,ERickshaw,referral,HYD-Z16,low,hi,25-34
CPT108617,2026-02-10 09:50:00,Bangalore,Auto,organic_app,BAN-Z09,mid,hi,45+
CPT121190,2026-02-10 09:58:00,Pune,Auto,paid_digital,PUN-Z12,low,kn,25-34
CPT107467,2026-02-10 10:02:00,Pune,Auto,organic_app,PUN-Z10,low,hi,35-44
CPT103287,2026-02-10 10:02:00,Delhi,Auto,organic_app,DEL-Z07,mid,mr,45+
CPT101615,2026-02-10 10:03:00,Bangalore,Cab,referral,BAN-Z08,high,en,25-34
CPT108443,2026-02-10 10:07:00,Bangalore,Cab,organic_app,BAN-Z16,low,en,25-34
CPT106961,2026-02-10 10:16:00,Delhi,ERickshaw,organic_app,DEL-Z02,low,hi,18-24
CPT100221,2026-02-10 10:24:00,Delhi,ERickshaw,fos_field,DEL-Z14,low,kn,18-24
CPT115479,2026-02-10 10:34:00,Hyderabad,Cab,fos_field,HYD-Z02,low,en,18-24
CPT103507,2026-02-10 10:35:00,Delhi,ERickshaw,fos_field,DEL-Z08,mid,te,25-34
CPT119437,2026-02-10 11:04:00,Hyderabad,ERickshaw,fos_field,HYD-Z04,mid,hi,25-34
CPT100442,2026-02-10 11:06:00,Bangalore,Auto,organic_app,BAN-Z12,low,mr,25-34
CPT122596,2026-02-10 11:12:00,Bangalore,Auto,organic_app,BAN-Z21,mid,kn,35-44
CPT120381,2026-02-10 11:14:00,Bangalore,Cab,organic_app,BAN-Z23,low,kn,25-34
CPT105880,2026-02-10 11:15:00,Delhi,Auto,paid_digital,DEL-Z14,mid,hi,18-24
CPT108088,2026-02-10 11:18:00,Delhi,Auto,fos_field,DEL-Z02,mid,te,18-24
CPT116097,2026-02-10 11:29:00,Hyderabad,Auto,organic_app,HYD-Z16,mid,mr,25-34
CPT118066,2026-02-10 11:35:00,Hyderabad,Auto,organic_app,HYD-Z10,low,mr,18-24
CPT119010,2026-02-10 11:38:00,Pune,Auto,referral,PUN-Z18,low,en,45+
CPT114115,2026-02-10 11:41:00,Pune,Auto,organic_app,PUN-Z02,mid,kn,25-34
CPT100925,2026-02-10 11:49:00,Hyderabad,Cab,fos_field,HYD-Z23,low,hi,35-44
CPT106881,2026-02-10 11:56:00,Pune,Auto,paid_digital,PUN-Z13,mid,hi,25-34
CPT103895,2026-02-10 12:05:00,Pune,Cab,organic_app,PUN-Z21,mid,te,18-24
CPT109806,2026-02-10 12:10:00,Bangalore,Auto,paid_digital,BAN-Z24,low,te,45+
CPT119701,2026-02-10 12:19:00,Delhi,ERickshaw,referral,DEL-Z08,low,mr,35-44
CPT119313,2026-02-10 12:20:00,Delhi,Auto,organic_app,DEL-Z05,mid,hi,25-34
CPT114065,2026-02-10 12:32:00,Delhi,ERickshaw,fos_field,DEL-Z14,low,hi,35-44
CPT117571,2026-02-10 12:36:00,Hyderabad,ERickshaw,gc_telecalling,HYD-Z02,low,en,25-34
CPT122778,2026-02-10 13:04:00,Bangalore,Auto,gc_telecalling,BAN-Z22,low,kn,45+
CPT103936,2026-02-10 13:06:00,Delhi,ERickshaw,referral,DEL-Z18,high,hi,35-44
CPT115626,2026-02-10 13:07:00,Hyderabad,Cab,organic_app,HYD-Z02,mid,kn,35-44
CPT100535,2026-02-10 13:08:00,Hyderabad,Auto,organic_app,HYD-Z12,mid,te,35-44
CPT120078,2026-02-10 13:09:00,Delhi,Auto,fos_field,DEL-Z21,mid,en,35-44
CPT114397,2026-02-10 13:22:00,Pune,Cab,fos_field,PUN-Z21,low,en,25-34
CPT121133,2026-02-10 13:30:00,Bangalore,Cab,paid_digital,BAN-Z23,low,mr,25-34
CPT102869,2026-02-10 13:46:00,Hyderabad,Cab,referral,HYD-Z01,low,kn,25-34
CPT123092,2026-02-10 13:52:00,Hyderabad,Auto,fos_field,HYD-Z05,low,kn,18-24
CPT106029,2026-02-10 13:55:00,Delhi,Auto,fos_field,DEL-Z03,mid,en,25-34
CPT119522,2026-02-10 13:58:00,Pune,Cab,organic_app,PUN-Z23,high,en,35-44
CPT117423,2026-02-10 14:12:00,Delhi,ERickshaw,paid_digital,DEL-Z15,low,en,25-34
CPT109773,2026-02-10 14:25:00,Delhi,Auto,fos_field,DEL-Z13,mid,en,35-44
CPT102199,2026-02-10 14:25:00,Pune,Cab,paid_digital,PUN-Z24,high,en,35-44
CPT104201,2026-02-10 14:33:00,Delhi,ERickshaw,referral,DEL-Z21,mid,kn,25-34
CPT105246,2026-02-10 14:34:00,Delhi,Auto,referral,DEL-Z20,mid,en,18-24
CPT123529,2026-02-10 14:46:00,Bangalore,Cab,referral,BAN-Z07,low,hi,35-44
CPT102754,2026-02-10 14:46:00,Delhi,ERickshaw,organic_app,DEL-Z22,mid,te,45+
CPT103997,2026-02-10 14:57:00,Bangalore,ERickshaw,paid_digital,BAN-Z05,low,en,18-24
CPT116718,2026-02-10 14:59:00,Delhi,ERickshaw,gc_telecalling,DEL-Z22,low,kn,35-44
CPT101439,2026-02-10 15:08:00,Hyderabad,Cab,fos_field,HYD-Z20,low,kn,35-44
CPT119961,2026-02-10 15:17:00,Pune,Auto,organic_app,PUN-Z06,mid,te,18-24
CPT103491,2026-02-10 15:18:00,Hyderabad,Auto,gc_telecalling,HYD-Z07,mid,te,25-34
CPT108635,2026-02-10 15:38:00,Pune,Cab,organic_app,PUN-Z12,mid,kn,18-24
CPT118754,2026-02-10 15:52:00,Pune,Auto,referral,PUN-Z01,low,mr,35-44
CPT103663,2026-02-10 15:54:00,Delhi,ERickshaw,fos_field,DEL-Z04,low,mr,45+
CPT113586,2026-02-10 15:58:00,Delhi,Auto,organic_app,DEL-Z19,mid,kn,25-34
CPT110935,2026-02-10 16:07:00,Delhi,ERickshaw,gc_telecalling,DEL-Z16,low,hi,35-44
CPT124486,2026-02-10 16:16:00,Pune,Auto,organic_app,PUN-Z12,low,hi,18-24
CPT103606,2026-02-10 16:16:00,Bangalore,Cab,organic_app,BAN-Z11,mid,en,18-24
CPT110414,2026-02-10 16:20:00,Bangalore,Auto,organic_app,BAN-Z09,low,te,25-34
CPT119264,2026-02-10 16:22:00,Pune,ERickshaw,referral,PUN-Z21,low,hi,35-44
CPT111672,2026-02-10 16:22:00,Hyderabad,Cab,fos_field,HYD-Z04,low,te,25-34
CPT121257,2026-02-10 16:24:00,Bangalore,Cab,organic_app,BAN-Z24,low,te,18-24
CPT103589,2026-02-10 16:35:00,Hyderabad,Auto,paid_digital,HYD-Z20,mid,hi,25-34
CPT114208,2026-02-10 16:41:00,Hyderabad,Auto,paid_digital,HYD-Z21,high,en,18-24
CPT100499,2026-02-10 16:44:00,Bangalore,ERickshaw,referral,BAN-Z05,low,en,25-34
CPT109515,2026-02-10 16:52:00,Pune,Auto,organic_app,PUN-Z02,high,kn,25-34
CPT119577,2026-02-10 17:03:00,Delhi,Auto,referral,DEL-Z07,mid,en,25-34
CPT102382,2026-02-10 17:06:00,Pune,Auto,organic_app,PUN-Z05,low,kn,18-24
CPT113244,2026-02-10 17:18:00,Hyderabad,ERickshaw,fos_field,HYD-Z08,high,en,35-44
CPT102475,2026-02-10 17:23:00,Bangalore,Cab,organic_app,BAN-Z05,mid,mr,35-44
CPT106566,2026-02-10 17:25:00,Delhi,ERickshaw,referral,DEL-Z05,mid,hi,45+
CPT105169,2026-02-10 17:27:00,Hyderabad,Auto,organic_app,HYD-Z03,low,mr,35-44
CPT105902,2026-02-10 17:38:00,Delhi,ERickshaw,referral,DEL-Z17,low,hi,35-44
CPT103792,2026-02-10 17:42:00,Hyderabad,Cab,organic_app,HYD-Z04,low,te,18-24
CPT101700,2026-02-10 17:49:00,Pune,Auto,organic_app,PUN-Z09,low,kn,25-34
CPT107453,2026-02-10 17:59:00,Hyderabad,Auto,paid_digital,HYD-Z02,low,en,45+
CPT123514,2026-02-10 18:15:00,Hyderabad,Cab,referral,HYD-Z12,low,kn,18-24
CPT102069,2026-02-10 18:25:00,Hyderabad,Cab,referral,HYD-Z16,mid,en,35-44
CPT104050,2026-02-10 18:32:00,Hyderabad,Cab,referral,HYD-Z17,mid,te,25-34
CPT121210,2026-02-10 18:32:00,Delhi,ERickshaw,referral,DEL-Z15,mid,te,35-44
CPT116700,2026-02-10 18:37:00,Hyderabad,Cab,organic_app,HYD-Z01,low,en,35-44
CPT116932,2026-02-10 18:40:00,Hyderabad,Auto,referral,HYD-Z05,mid,hi,25-34
CPT108930,2026-02-10 18:55:00,Delhi,ERickshaw,organic_app,DEL-Z23,low,kn,25-34
CPT120466,2026-02-10 18:56:00,Bangalore,Cab,fos_field,BAN-Z21,low,hi,45+
CPT106344,2026-02-10 19:01:00,Bangalore,Cab,fos_field,BAN-Z08,mid,kn,25-34
CPT120804,2026-02-10 19:02:00,Hyderabad,Auto,paid_digital,HYD-Z03,low,mr,25-34
CPT101451,2026-02-10 19:07:00,Hyderabad,ERickshaw,organic_app,HYD-Z07,high,hi,18-24
CPT104743,2026-02-10 19:17:00,Hyderabad,Auto,organic_app,HYD-Z15,low,hi,35-44
CPT116453,2026-02-10 19:31:00,Pune,Auto,referral,PUN-Z12,mid,te,35-44
CPT105656,2026-02-10 19:34:00,Hyderabad,ERickshaw,organic_app,HYD-Z07,low,hi,18-24
CPT100126,2026-02-10 19:39:00,Bangalore,Auto,organic_app,BAN-Z08,mid,te,25-34
CPT101786,2026-02-10 20:04:00,Delhi,ERickshaw,organic_app,DEL-Z11,high,en,35-44
CPT102545,2026-02-10 20:22:00,Delhi,ERickshaw,organic_app,DEL-Z12,high,te,35-44
CPT118840,2026-02-10 20:36:00,Bangalore,Auto,paid_digital,BAN-Z10,mid,en,25-34
CPT121107,2026-02-10 20:43:00,Delhi,ERickshaw,referral,DEL-Z03,low,te,35-44
CPT120573,2026-02-10 20:46:00,Delhi,ERickshaw,referral,DEL-Z20,mid,hi,35-44
CPT104442,2026-02-10 20:54:00,Pune,Auto,referral,PUN-Z08,low,mr,35-44
CPT117639,2026-02-10 21:14:00,Pune,Auto,paid_digital,PUN-Z14,low,te,35-44
CPT110971,2026-02-10 21:18:00,Hyderabad,Auto,paid_digital,HYD-Z15,low,kn,35-44
CPT108407,2026-02-10 21:21:00,Hyderabad,Auto,organic_app,HYD-Z03,low,kn,25-34
CPT120129,2026-02-10 21:21:00,Hyderabad,Cab,organic_app,HYD-Z06,mid,kn,35-44
CPT124320,2026-02-10 21:22:00,Bangalore,Cab,referral,BAN-Z11,mid,hi,18-24
CPT108672,2026-02-10 21:34:00,Hyderabad,Cab,referral,HYD-Z20,low,kn,18-24
CPT101129,2026-02-10 21:55:00,Bangalore,Auto,gc_telecalling,BAN-Z17,low,kn,18-24
CPT103000,2026-02-11 06:02:00,Delhi,ERickshaw,gc_telecalling,DEL-Z19,low,mr,18-24
CPT105238,2026-02-11 06:07:00,Bangalore,Cab,fos_field,BAN-Z13,low,te,25-34
CPT113140,2026-02-11 06:09:00,Bangalore,Cab,referral,BAN-Z07,low,hi,25-34
CPT120328,2026-02-11 06:10:00,Hyderabad,Cab,referral,HYD-Z10,mid,mr,25-34
