captain_id,decision_ts,final_status,last_stage_reached,docs_cleared
CPT100900,,dropped_in_docs,AADHAAR,2
CPT102543,,dropped_in_docs,AADHAAR,2
CPT117718,,dropped_in_docs,PERMIT,3
CPT113087,,dropped_in_docs,RC,1
CPT121729,,dropped_in_docs,FITNESS,4
CPT109645,,dropped_in_docs,DL,0
CPT104348,2026-02-27 21:40:09.634135108,approved,,6
CPT111007,,dropped_in_docs,DL,0
CPT111159,2026-03-05 19:30:14.055350915,approved,,6
CPT110342,2026-03-01 11:40:08.307093031,approved,,6
CPT114461,,dropped_in_docs,DL,0
CPT122317,,dropped_in_docs,DL,0
CPT114458,,dropped_in_docs,RC,1
CPT107135,,dropped_in_docs,RC,1
CPT119432,,dropped_in_docs,RC,1
CPT119623,2026-02-26 21:16:10.930497524,approved,,6
CPT123398,,dropped_in_docs,RC,1
CPT122256,,dropped_in_docs,INSURANCE,5
CPT120463,2026-02-28 22:08:43.247462018,approved,,6
CPT107738,,dropped_in_docs,DL,0
CPT121727,,dropped_in_docs,DL,0
CPT111515,,dropped_in_docs,RC,1
CPT103553,,dropped_in_docs,DL,0
CPT116802,,dropped_in_docs,PERMIT,3
CPT101061,,dropped_in_docs,RC,1
CPT102141,,dropped_in_docs,INSURANCE,5
CPT100989,,dropped_in_docs,RC,1
CPT103153,,dropped_in_docs,INSURANCE,5
CPT112501,,dropped_in_docs,PERMIT,3
CPT108477,,dropped_in_docs,RC,1
CPT112564,,dropped_in_docs,RC,1
CPT110529,,dropped_in_docs,DL,0
CPT112046,,dropped_in_docs,RC,1
CPT122246,2026-02-27 11:13:52.001461516,approved,,5
CPT100522,2026-03-01 09:51:43.064423362,rejected,background_check_failed,6
CPT103891,2026-02-28 12:48:47.020108997,approved,,6
CPT122408,,dropped_in_docs,RC,1
CPT117636,,dropped_in_docs,RC,1
CPT118584,,dropped_in_docs,RC,1
CPT110044,,dropped_in_docs,RC,1
CPT101302,,dropped_in_docs,DL,0
CPT123744,,dropped_in_docs,RC,1
CPT123101,,dropped_in_docs,FITNESS,4
CPT116907,,dropped_in_docs,PERMIT,3
CPT124114,,dropped_in_docs,FITNESS,4
CPT122481,,dropped_in_docs,AADHAAR,2
CPT100807,2026-03-02 14:47:10.848852564,approved,,6
CPT106505,,dropped_in_docs,RC,1
CPT124510,,dropped_in_docs,PERMIT,3
CPT102280,2026-03-01 09:13:32.234675144,approved,,6
CPT103930,,dropped_in_docs,RC,1
CPT110298,,dropped_in_docs,FITNESS,4
CPT114474,,dropped_in_docs,INSURANCE,5
CPT117561,,dropped_in_docs,RC,1
CPT122511,,dropped_in_docs,INSURANCE,5
CPT116989,,dropped_in_docs,INSURANCE,5
CPT106038,,dropped_in_docs,DL,0
CPT121474,2026-02-26 04:17:25.318417001,approved,,5
CPT104521,2026-02-27 13:51:44.923628485,approved,,6
CPT120321,2026-02-28 18:03:14.003848619,approved,,6
CPT102561,,dropped_in_docs,DL,0
CPT124617,,dropped_in_docs,FITNESS,4
CPT114636,,dropped_in_docs,FITNESS,4
CPT107123,,dropped_in_docs,AADHAAR,2
CPT105784,,dropped_in_docs,RC,1
CPT118877,,dropped_in_docs,INSURANCE,5
CPT107698,2026-03-03 15:34:40.508087434,approved,,6
CPT112391,,dropped_in_docs,RC,1
CPT107958,,dropped_in_docs,AADHAAR,2
CPT106587,,dropped_in_docs,INSURANCE,5
CPT118566,,dropped_in_docs,DL,0
CPT122717,,dropped_in_docs,INSURANCE,5
CPT116370,,dropped_in_docs,AADHAAR,2
CPT120108,2026-03-01 20:47:05.799892629,approved,,6
CPT109429,,dropped_in_docs,INSURANCE,5
CPT102411,,dropped_in_docs,RC,1
CPT103562,2026-03-02 19:53:18.564888069,approved,,6
CPT101194,,dropped_in_docs,FITNESS,4
CPT122389,,dropped_in_docs,DL,0
CPT101130,,dropped_in_docs,FITNESS,4
CPT104023,2026-02-27 05:47:02.017560675,rejected,background_check_failed,6
CPT118395,,dropped_in_docs,PERMIT,3
CPT115154,2026-03-01 12:56:26.391136907,approved,,5
CPT110806,,dropped_in_docs,INSURANCE,5
CPT109299,,dropped_in_docs,RC,1
CPT104966,,dropped_in_docs,RC,1
CPT123377,2026-03-02 10:03:07.302014969,approved,,6
CPT102029,,dropped_in_docs,PERMIT,3
CPT116983,,dropped_in_docs,AADHAAR,2
CPT111082,2026-03-05 08:30:09.497703616,approved,,6
CPT101720,2026-03-02 10:52:13.484210524,approved,,6
CPT121500,2026-02-28 17:33:50.510112038,approved,,6
CPT119000,,dropped_in_docs,FITNESS,4
CPT108886,2026-03-01 21:08:13.601028784,approved,,6
CPT119009,,dropped_in_docs,PERMIT,3
CPT107914,,dropped_in_docs,AADHAAR,2
CPT113626,,dropped_in_docs,RC,1
CPT124109,,dropped_in_docs,DL,0
CPT101329,,dropped_in_docs,RC,1
CPT115102,,dropped_in_docs,RC,1
CPT121705,,dropped_in_docs,RC,1
CPT122348,,dropped_in_docs,AADHAAR,2
CPT104465,,dropped_in_docs,DL,0
CPT103441,,dropped_in_docs,PERMIT,3
CPT118417,,dropped_in_docs,PERMIT,3
CPT121477,,dropped_in_docs,PERMIT,3
CPT123696,,dropped_in_docs,FITNESS,4
CPT101660,2026-02-28 00:52:00.247472194,approved,,5
CPT109156,,dropped_in_docs,PERMIT,3
CPT124836,2026-03-01 09:38:05.302293485,approved,,6
CPT110607,,dropped_in_docs,PERMIT,3
CPT124345,,dropped_in_docs,RC,1
CPT111118,,dropped_in_docs,FITNESS,4
CPT122318,,dropped_in_docs,FITNESS,4
CPT101569,,dropped_in_docs,FITNESS,4
CPT123635,,dropped_in_docs,PERMIT,3
CPT116926,,dropped_in_docs,RC,1
CPT100286,,dropped_in_docs,DL,0
CPT103526,,dropped_in_docs,RC,1
CPT119059,,dropped_in_docs,RC,1
CPT117723,,dropped_in_docs,INSURANCE,5
CPT124385,2026-03-03 00:05:00.375529751,approved,,6
CPT118789,2026-02-27 06:29:30.018716687,approved,,5
CPT121351,,dropped_in_docs,PERMIT,3
CPT108143,,dropped_in_docs,PERMIT,3
CPT103645,2026-02-28 06:06:54.325792121,approved,,6
CPT100360,,dropped_in_docs,PERMIT,3
CPT110259,,dropped_in_docs,PERMIT,3
CPT111429,,dropped_in_docs,RC,1
CPT117976,,dropped_in_docs,RC,1
CPT114508,,dropped_in_docs,AADHAAR,2
CPT103417,,dropped_in_docs,FITNESS,4
CPT115232,,dropped_in_docs,RC,1
CPT116272,,dropped_in_docs,RC,1
CPT102520,2026-03-02 05:26:31.656753281,approved,,6
CPT118270,,dropped_in_docs,DL,0
CPT114725,,dropped_in_docs,AADHAAR,2
CPT117483,,dropped_in_docs,PERMIT,3
CPT116440,,dropped_in_docs,RC,1
CPT102319,,dropped_in_docs,RC,1
CPT104690,2026-03-06 16:48:51.203216961,approved,,6
CPT115966,,dropped_in_docs,DL,0
CPT114244,2026-03-03 08:12:12.481282575,approved,,6
CPT108222,2026-03-05 12:50:01.397763560,approved,,6
CPT115470,2026-03-03 17:01:13.298195792,approved,,5
CPT104881,2026-02-27 06:22:28.507174587,approved,,6
CPT121811,,dropped_in_docs,RC,1
CPT124300,,dropped_in_docs,AADHAAR,2
CPT120446,,dropped_in_docs,RC,1
CPT118734,,dropped_in_docs,AADHAAR,2
CPT101013,,dropped_in_docs,DL,0
CPT108935,,dropped_in_docs,PERMIT,3
CPT107303,,dropped_in_docs,RC,1
CPT113271,,dropped_in_docs,FITNESS,4
CPT124021,,dropped_in_docs,PERMIT,3
CPT118942,,dropped_in_docs,RC,1
CPT100685,,dropped_in_docs,DL,0
CPT114816,,dropped_in_docs,INSURANCE,5
CPT108891,2026-02-28 19:40:31.060551695,approved,,5
CPT118387,,dropped_in_docs,INSURANCE,5
CPT105579,,dropped_in_docs,INSURANCE,5
CPT122474,,dropped_in_docs,RC,1
CPT107513,,dropped_in_docs,DL,0
CPT118812,2026-02-28 04:21:24.152618614,approved,,6
CPT115492,2026-03-05 16:15:32.868121166,approved,,6
CPT115290,,dropped_in_docs,INSURANCE,5
CPT122355,,dropped_in_docs,RC,1
CPT119288,2026-03-04 03:58:39.841497398,approved,,6
CPT103114,,dropped_in_docs,DL,0
CPT119182,,dropped_in_docs,AADHAAR,2
CPT116850,,dropped_in_docs,FITNESS,4
CPT121416,,dropped_in_docs,AADHAAR,2
CPT123048,,dropped_in_docs,PERMIT,3
CPT118004,,dropped_in_docs,RC,1
CPT118848,,dropped_in_docs,INSURANCE,5
CPT103762,,dropped_in_docs,RC,1
CPT106484,,dropped_in_docs,INSURANCE,5
CPT111961,2026-03-01 10:40:37.793789422,approved,,6
CPT113141,,dropped_in_docs,INSURANCE,5
CPT109772,,dropped_in_docs,AADHAAR,2
CPT109000,,dropped_in_docs,RC,1
CPT122986,,dropped_in_docs,FITNESS,4
CPT112118,,dropped_in_docs,DL,0
CPT114711,,dropped_in_docs,FITNESS,4
CPT108726,,dropped_in_docs,INSURANCE,5
CPT106700,,dropped_in_docs,FITNESS,4
CPT124720,,dropped_in_docs,DL,0
CPT113945,,dropped_in_docs,RC,1
CPT122859,,dropped_in_docs,PERMIT,3
CPT120092,2026-03-04 03:28:43.666942554,rejected,vehicle_age_policy,5
CPT106590,,dropped_in_docs,AADHAAR,2
CPT106260,,dropped_in_docs,PERMIT,3
CPT113810,,dropped_in_docs,PERMIT,3
CPT110509,,dropped_in_docs,RC,1
CPT111835,,dropped_in_docs,FITNESS,4
CPT100491,,dropped_in_docs,RC,1
CPT106375,,dropped_in_docs,DL,0
CPT101640,,dropped_in_docs,RC,1
CPT100564,,dropped_in_docs,PERMIT,3
CPT104660,,dropped_in_docs,PERMIT,3
CPT102811,2026-03-01 04:01:35.456726803,rejected,background_check_failed,5
CPT114219,,dropped_in_docs,PERMIT,3
CPT118222,,dropped_in_docs,INSURANCE,5
CPT116465,,dropped_in_docs,RC,1
CPT111322,,dropped_in_docs,RC,1
CPT114942,,dropped_in_docs,DL,0
CPT117580,,dropped_in_docs,RC,1
CPT121409,2026-02-28 07:58:57.348167096,approved,,6
CPT123080,2026-02-28 02:50:29.681781832,approved,,6
CPT104141,,dropped_in_docs,DL,0
CPT113585,,dropped_in_docs,RC,1
CPT109521,,dropped_in_docs,RC,1
CPT111403,2026-03-03 09:36:37.864226767,approved,,6
CPT113612,,dropped_in_docs,FITNESS,4
CPT121259,,dropped_in_docs,RC,1
CPT101691,,dropped_in_docs,FITNESS,4
CPT111031,,dropped_in_docs,RC,1
CPT107743,,dropped_in_docs,RC,1
CPT110648,,dropped_in_docs,DL,0
CPT121178,,dropped_in_docs,INSURANCE,5
CPT116378,,dropped_in_docs,RC,1
CPT102353,2026-03-03 07:03:53.560020375,approved,,5
CPT104417,,dropped_in_docs,PERMIT,3
CPT111727,2026-02-27 08:45:43.088274347,approved,,6
CPT117778,,dropped_in_docs,FITNESS,4
CPT107542,,dropped_in_docs,RC,1
CPT107380,2026-03-04 06:00:07.172790139,approved,,6
CPT111064,,dropped_in_docs,FITNESS,4
CPT119775,,dropped_in_docs,FITNESS,4
CPT101929,,dropped_in_docs,DL,0
CPT108977,,dropped_in_docs,DL,0
CPT104144,,dropped_in_docs,RC,1
CPT115172,,dropped_in_docs,RC,1
CPT123414,,dropped_in_docs,INSURANCE,5
CPT100040,,dropped_in_docs,RC,1
CPT109676,,dropped_in_docs,FITNESS,4
CPT119151,2026-03-04 06:30:39.772526922,approved,,6
CPT124211,2026-03-04 05:51:20.969201540,approved,,6
CPT109546,,dropped_in_docs,INSURANCE,5
CPT102470,,dropped_in_docs,RC,1
CPT104854,2026-03-02 05:02:37.200703606,approved,,6
CPT117018,,dropped_in_docs,FITNESS,4
CPT105449,,dropped_in_docs,INSURANCE,5
CPT107294,,dropped_in_docs,FITNESS,4
CPT100715,,dropped_in_docs,INSURANCE,5
CPT123848,,dropped_in_docs,FITNESS,4
CPT115223,2026-03-02 10:19:27.749151724,approved,,6
CPT108906,,dropped_in_docs,FITNESS,4
CPT115646,2026-03-06 07:23:39.875190815,approved,,6
CPT107139,,dropped_in_docs,INSURANCE,5
CPT103533,,dropped_in_docs,RC,1
CPT108933,,dropped_in_docs,AADHAAR,2
CPT116086,,dropped_in_docs,RC,1
CPT110996,,dropped_in_docs,FITNESS,4
CPT104089,,dropped_in_docs,RC,1
CPT123837,,dropped_in_docs,PERMIT,3
CPT117238,,dropped_in_docs,RC,1
CPT106281,2026-03-01 05:27:57.444869100,approved,,6
CPT107165,,dropped_in_docs,RC,1
CPT119287,,dropped_in_docs,DL,0
CPT114887,,dropped_in_docs,DL,0
CPT103203,,dropped_in_docs,RC,1
CPT119857,,dropped_in_docs,AADHAAR,2
CPT101583,,dropped_in_docs,PERMIT,3
CPT107391,,dropped_in_docs,PERMIT,3
CPT101553,,dropped_in_docs,FITNESS,4
CPT112520,,dropped_in_docs,DL,0
CPT110252,,dropped_in_docs,INSURANCE,5
CPT124825,,dropped_in_docs,AADHAAR,2
CPT105771,,dropped_in_docs,FITNESS,4
CPT119466,,dropped_in_docs,RC,1
CPT118839,,dropped_in_docs,DL,0
CPT115792,2026-02-27 19:00:21.313066439,approved,,6
CPT112986,,dropped_in_docs,RC,1
CPT116043,,dropped_in_docs,RC,1
CPT114771,,dropped_in_docs,DL,0
CPT103619,,dropped_in_docs,RC,1
CPT124425,,dropped_in_docs,DL,0
CPT102072,,dropped_in_docs,PERMIT,3
CPT102427,,dropped_in_docs,AADHAAR,2
CPT116421,,dropped_in_docs,RC,1
CPT107664,,dropped_in_docs,INSURANCE,5
CPT101873,2026-03-03 20:50:14.216334662,approved,,6
CPT103403,,dropped_in_docs,PERMIT,3
CPT122370,,dropped_in_docs,PERMIT,3
CPT123385,,dropped_in_docs,DL,0
CPT108712,,dropped_in_docs,DL,0
CPT103962,,dropped_in_docs,RC,1
CPT117080,,dropped_in_docs,RC,1
CPT118820,2026-03-02 18:05:39.696142658,rejected,background_check_failed,6
CPT102367,2026-03-04 11:13:25.850528238,approved,,5
CPT119672,,dropped_in_docs,FITNESS,4
CPT100133,,dropped_in_docs,RC,1
CPT106676,,dropped_in_docs,RC,1
CPT104875,,dropped_in_docs,INSURANCE,5
CPT100267,,dropped_in_docs,INSURANCE,5
CPT107641,2026-03-03 20:38:20.852299213,approved,,5
CPT113400,,dropped_in_docs,PERMIT,3
CPT104432,,dropped_in_docs,FITNESS,4
CPT109816,,dropped_in_docs,PERMIT,3
CPT121069,,dropped_in_docs,RC,1
CPT103185,,dropped_in_docs,RC,1
CPT122307,,dropped_in_docs,RC,1
CPT115447,,dropped_in_docs,RC,1
CPT120482,,dropped_in_docs,INSURANCE,5
CPT123461,2026-03-02 15:30:25.428688153,approved,,6
CPT117455,,dropped_in_docs,DL,0
CPT122700,,dropped_in_docs,FITNESS,4
CPT105308,,dropped_in_docs,FITNESS,4
CPT117644,,dropped_in_docs,PERMIT,3
CPT115397,,dropped_in_docs,PERMIT,3
CPT118936,2026-02-27 08:22:31.242862103,approved,,5
CPT100621,,dropped_in_docs,DL,0
CPT115391,,dropped_in_docs,FITNESS,4
CPT124943,2026-03-03 05:41:42.047663331,approved,,6
CPT104712,,dropped_in_docs,FITNESS,4
CPT108453,,dropped_in_docs,PERMIT,3
CPT116134,,dropped_in_docs,INSURANCE,5
CPT102812,,dropped_in_docs,DL,0
CPT107237,2026-03-03 16:49:48.880641661,approved,,6
CPT118131,,dropped_in_docs,PERMIT,3
CPT124032,,dropped_in_docs,RC,1
CPT121944,2026-03-05 01:38:44.192596088,approved,,6
CPT109427,,dropped_in_docs,RC,1
CPT108947,,dropped_in_docs,AADHAAR,2
CPT124171,,dropped_in_docs,DL,0
CPT113039,2026-02-28 10:42:05.189480208,approved,,5
CPT117783,,dropped_in_docs,RC,1
CPT122236,,dropped_in_docs,AADHAAR,2
CPT102650,,dropped_in_docs,FITNESS,4
CPT107524,,dropped_in_docs,RC,1
CPT113944,,dropped_in_docs,FITNESS,4
CPT121679,,dropped_in_docs,RC,1
CPT106748,2026-03-03 10:42:13.064070999,approved,,6
CPT103490,,dropped_in_docs,INSURANCE,5
CPT121737,,dropped_in_docs,PERMIT,3
CPT102873,,dropped_in_docs,DL,0
CPT114554,,dropped_in_docs,FITNESS,4
CPT102426,2026-03-03 05:06:59.943105426,approved,,5
CPT116579,,dropped_in_docs,PERMIT,3
CPT102671,,dropped_in_docs,DL,0
CPT100623,,dropped_in_docs,RC,1
CPT101894,,dropped_in_docs,INSURANCE,5
CPT122311,,dropped_in_docs,PERMIT,3
CPT121279,,dropped_in_docs,RC,1
CPT100661,,dropped_in_docs,RC,1
CPT106580,,dropped_in_docs,PERMIT,3
CPT108540,,dropped_in_docs,INSURANCE,5
CPT113601,,dropped_in_docs,DL,0
CPT118186,,dropped_in_docs,RC,1
CPT119394,,dropped_in_docs,PERMIT,3
CPT113417,2026-03-02 09:26:42.691219987,approved,,6
CPT114493,,dropped_in_docs,DL,0
CPT106004,2026-03-04 20:52:22.544392881,approved,,6
CPT102715,,dropped_in_docs,DL,0
CPT108664,,dropped_in_docs,INSURANCE,5
CPT104644,,dropped_in_docs,DL,0
CPT117035,,dropped_in_docs,RC,1
CPT118000,,dropped_in_docs,INSURANCE,5
CPT122058,,dropped_in_docs,PERMIT,3
CPT102250,,dropped_in_docs,RC,1
CPT121524,,dropped_in_docs,INSURANCE,5
CPT110164,,dropped_in_docs,PERMIT,3
CPT100668,,dropped_in_docs,DL,0
CPT114218,,dropped_in_docs,INSURANCE,5
CPT108792,,dropped_in_docs,RC,1
CPT108060,,dropped_in_docs,RC,1
CPT103747,2026-03-07 04:23:33.799560765,approved,,6
CPT113286,,dropped_in_docs,INSURANCE,5
CPT121336,2026-03-01 18:23:44.598109117,approved,,6
CPT119131,,dropped_in_docs,AADHAAR,2
CPT108352,,dropped_in_docs,RC,1
CPT103056,,dropped_in_docs,FITNESS,4
CPT112760,,dropped_in_docs,INSURANCE,5
CPT104277,,dropped_in_docs,INSURANCE,5
CPT110140,,dropped_in_docs,INSURANCE,5
CPT109316,,dropped_in_docs,RC,1
CPT113817,,dropped_in_docs,RC,1
CPT111200,,dropped_in_docs,INSURANCE,5
CPT113351,,dropped_in_docs,PERMIT,3
CPT110173,,dropped_in_docs,PERMIT,3
CPT121158,2026-03-03 21:44:51.858274874,approved,,6
CPT117364,,dropped_in_docs,PERMIT,3
CPT106157,,dropped_in_docs,RC,1
CPT112272,,dropped_in_docs,PERMIT,3
CPT120278,,dropped_in_docs,AADHAAR,2
CPT103032,2026-03-04 03:43:03.055049294,approved,,6
CPT117066,,dropped_in_docs,AADHAAR,2
CPT124427,2026-03-02 23:15:22.279706391,approved,,6
CPT104648,2026-03-02 22:01:36.599040615,approved,,5
CPT102592,2026-03-04 05:12:21.983873395,approved,,5
CPT120431,,dropped_in_docs,RC,1
CPT118273,,dropped_in_docs,RC,1
CPT101655,,dropped_in_docs,DL,0
CPT103865,,dropped_in_docs,RC,1
CPT123601,,dropped_in_docs,INSURANCE,5
CPT114697,,dropped_in_docs,RC,1
CPT110660,,dropped_in_docs,RC,1
CPT107090,2026-03-05 23:29:46.780161445,approved,,6
CPT112346,,dropped_in_docs,PERMIT,3
CPT124033,,dropped_in_docs,RC,1
CPT106265,,dropped_in_docs,DL,0
CPT118223,,dropped_in_docs,INSURANCE,5
CPT101361,,dropped_in_docs,INSURANCE,5
CPT110945,2026-03-03 06:07:29.695701754,approved,,5
CPT104868,,dropped_in_docs,RC,1
CPT120564,,dropped_in_docs,FITNESS,4
CPT120109,2026-03-03 09:28:55.323341858,approved,,5
CPT119334,,dropped_in_docs,RC,1
CPT104634,,dropped_in_docs,INSURANCE,5
CPT122440,,dropped_in_docs,RC,1
CPT107316,,dropped_in_docs,AADHAAR,2
CPT103115,,dropped_in_docs,AADHAAR,2
CPT112615,,dropped_in_docs,PERMIT,3
CPT112916,,dropped_in_docs,RC,1
CPT115947,,dropped_in_docs,INSURANCE,5
CPT116241,2026-03-03 06:48:41.446346906,approved,,6
CPT120035,,dropped_in_docs,RC,1
CPT117923,,dropped_in_docs,INSURANCE,5
CPT107630,,dropped_in_docs,RC,1
CPT111854,,dropped_in_docs,INSURANCE,5
CPT100633,,dropped_in_docs,DL,0
CPT104387,,dropped_in_docs,RC,1
CPT120245,2026-03-03 10:46:53.389953241,approved,,6
CPT106277,,dropped_in_docs,FITNESS,4
CPT105384,,dropped_in_docs,FITNESS,4
CPT110622,,dropped_in_docs,FITNESS,4
CPT117014,,dropped_in_docs,FITNESS,4
CPT123049,,dropped_in_docs,RC,1
CPT103449,,dropped_in_docs,RC,1
CPT115840,2026-03-02 23:49:01.104078964,approved,,5
CPT102877,,dropped_in_docs,RC,1
CPT112739,,dropped_in_docs,FITNESS,4
CPT119168,,dropped_in_docs,RC,1
CPT122282,,dropped_in_docs,INSURANCE,5
CPT116040,,dropped_in_docs,RC,1
CPT102741,,dropped_in_docs,PERMIT,3
CPT123321,,dropped_in_docs,PERMIT,3
CPT124670,,dropped_in_docs,RC,1
CPT112976,2026-03-08 15:46:07.362443330,approved,,6
CPT123999,,dropped_in_docs,PERMIT,3
CPT103548,2026-03-06 13:29:04.193557034,approved,,6
CPT103887,2026-03-03 20:52:13.747306074,approved,,6
CPT101497,2026-03-03 07:31:51.207134162,approved,,6
CPT106633,,dropped_in_docs,RC,1
CPT107486,,dropped_in_docs,RC,1
CPT119142,,dropped_in_docs,FITNESS,4
CPT117317,,dropped_in_docs,RC,1
CPT107997,,dropped_in_docs,RC,1
CPT105198,,dropped_in_docs,RC,1
CPT113255,,dropped_in_docs,FITNESS,4
CPT118642,,dropped_in_docs,DL,0
CPT120660,,dropped_in_docs,FITNESS,4
CPT104842,,dropped_in_docs,INSURANCE,5
CPT113450,,dropped_in_docs,AADHAAR,2
CPT104267,,dropped_in_docs,PERMIT,3
CPT121371,,dropped_in_docs,INSURANCE,5
CPT117104,2026-03-04 00:07:25.046162299,approved,,5
CPT103967,,dropped_in_docs,DL,0
CPT104799,,dropped_in_docs,FITNESS,4
CPT116060,,dropped_in_docs,FITNESS,4
CPT121965,,dropped_in_docs,PERMIT,3
CPT118665,,dropped_in_docs,FITNESS,4
CPT110980,,dropped_in_docs,PERMIT,3
CPT108699,2026-03-02 02:44:13.642214375,approved,,6
CPT110883,,dropped_in_docs,INSURANCE,5
CPT105245,,dropped_in_docs,RC,1
CPT113098,,dropped_in_docs,FITNESS,4
CPT107449,,dropped_in_docs,RC,1
CPT110316,,dropped_in_docs,RC,1
CPT101587,,dropped_in_docs,RC,1
CPT103959,,dropped_in_docs,DL,0
CPT115987,,dropped_in_docs,RC,1
CPT118829,,dropped_in_docs,INSURANCE,5
CPT103164,,dropped_in_docs,PERMIT,3
CPT102197,,dropped_in_docs,RC,1
CPT109465,,dropped_in_docs,AADHAAR,2
CPT112301,,dropped_in_docs,RC,1
CPT113937,,dropped_in_docs,RC,1
CPT107411,2026-03-04 12:51:36.932941782,approved,,5
CPT122288,,dropped_in_docs,AADHAAR,2
CPT110912,2026-03-05 17:32:45.235147979,approved,,6
CPT118538,,dropped_in_docs,RC,1
CPT118010,,dropped_in_docs,AADHAAR,2
CPT117440,,dropped_in_docs,RC,1
CPT105956,2026-03-04 20:01:02.125423695,approved,,6
CPT117371,,dropped_in_docs,PERMIT,3
CPT112028,,dropped_in_docs,PERMIT,3
CPT106488,2026-03-05 07:53:11.061872975,approved,,5
CPT120465,2026-03-05 17:58:58.965392104,approved,,6
CPT107611,2026-03-05 07:24:09.158126109,approved,,6
CPT117171,,dropped_in_docs,PERMIT,3
CPT123246,,dropped_in_docs,RC,1
CPT118164,,dropped_in_docs,INSURANCE,5
CPT123750,,dropped_in_docs,RC,1
CPT117820,,dropped_in_docs,INSURANCE,5
CPT123895,,dropped_in_docs,RC,1
CPT108796,,dropped_in_docs,FITNESS,4
CPT119733,,dropped_in_docs,DL,0
CPT100408,,dropped_in_docs,FITNESS,4
CPT112374,,dropped_in_docs,RC,1
CPT114879,2026-03-04 09:21:39.573308532,approved,,6
CPT100828,,dropped_in_docs,RC,1
CPT115953,,dropped_in_docs,FITNESS,4
CPT103622,2026-03-04 15:27:34.553454148,approved,,6
CPT112411,,dropped_in_docs,FITNESS,4
CPT106263,2026-03-04 08:54:29.495885068,approved,,5
CPT121682,,dropped_in_docs,DL,0
CPT105541,,dropped_in_docs,RC,1
CPT108291,,dropped_in_docs,RC,1
CPT100555,,dropped_in_docs,PERMIT,3
CPT116862,,dropped_in_docs,AADHAAR,2
CPT116227,,dropped_in_docs,INSURANCE,5
CPT111201,,dropped_in_docs,INSURANCE,5
CPT101163,,dropped_in_docs,FITNESS,4
CPT104316,,dropped_in_docs,PERMIT,3
CPT120199,2026-03-03 17:53:49.498608525,approved,,6
CPT123227,,dropped_in_docs,FITNESS,4
CPT108020,,dropped_in_docs,PERMIT,3
CPT113079,,dropped_in_docs,DL,0
CPT122189,,dropped_in_docs,FITNESS,4
CPT104163,,dropped_in_docs,INSURANCE,5
CPT121340,,dropped_in_docs,INSURANCE,5
CPT121310,,dropped_in_docs,PERMIT,3
CPT113813,,dropped_in_docs,PERMIT,3
CPT119679,,dropped_in_docs,RC,1
CPT107055,,dropped_in_docs,PERMIT,3
CPT115847,,dropped_in_docs,PERMIT,3
CPT105722,,dropped_in_docs,AADHAAR,2
CPT120999,,dropped_in_docs,INSURANCE,5
CPT113138,,dropped_in_docs,INSURANCE,5
CPT117034,,dropped_in_docs,PERMIT,3
CPT107769,,dropped_in_docs,PERMIT,3
CPT106516,,dropped_in_docs,RC,1
CPT114471,,dropped_in_docs,INSURANCE,5
CPT101813,2026-03-02 11:04:19.892764593,approved,,6
CPT107295,,dropped_in_docs,DL,0
CPT112666,2026-03-05 19:20:38.859565612,approved,,6
CPT120156,,dropped_in_docs,INSURANCE,5
CPT115920,,dropped_in_docs,DL,0
CPT118911,,dropped_in_docs,RC,1
CPT122244,,dropped_in_docs,FITNESS,4
CPT108714,,dropped_in_docs,PERMIT,3
CPT116373,2026-03-06 13:36:32.148510385,approved,,6
CPT103984,,dropped_in_docs,PERMIT,3
CPT114180,,dropped_in_docs,FITNESS,4
CPT117107,,dropped_in_docs,RC,1
CPT103671,2026-03-04 06:53:54.111490241,approved,,6
CPT117079,,dropped_in_docs,DL,0
CPT119052,,dropped_in_docs,DL,0
CPT104161,,dropped_in_docs,DL,0
CPT110299,,dropped_in_docs,DL,0
CPT119467,,dropped_in_docs,DL,0
CPT108007,,dropped_in_docs,PERMIT,3
CPT112395,,dropped_in_docs,AADHAAR,2
CPT105985,2026-03-03 12:05:46.717264050,approved,,5
CPT119591,,dropped_in_docs,INSURANCE,5
CPT107847,,dropped_in_docs,DL,0
CPT103124,,dropped_in_docs,RC,1
CPT100609,2026-03-04 20:15:26.128666221,approved,,6
CPT100011,,dropped_in_docs,RC,1
CPT113454,,dropped_in_docs,FITNESS,4
CPT100653,,dropped_in_docs,INSURANCE,5
CPT107609,,dropped_in_docs,PERMIT,3
CPT124307,,dropped_in_docs,RC,1
CPT121385,,dropped_in_docs,PERMIT,3
CPT119306,2026-03-06 17:15:47.327696215,rejected,background_check_failed,6
CPT100931,,dropped_in_docs,FITNESS,4
CPT115719,,dropped_in_docs,RC,1
CPT111095,2026-03-05 01:39:42.419635489,approved,,6
CPT109401,,dropped_in_docs,PERMIT,3
CPT124691,,dropped_in_docs,INSURANCE,5
CPT123117,,dropped_in_docs,RC,1
CPT115464,,dropped_in_docs,INSURANCE,5
CPT100362,2026-03-03 18:21:59.962315312,approved,,6
CPT107043,,dropped_in_docs,FITNESS,4
CPT102395,2026-03-06 22:45:45.874982637,approved,,5
CPT116283,,dropped_in_docs,RC,1
CPT114521,,dropped_in_docs,AADHAAR,2
CPT119299,,dropped_in_docs,INSURANCE,5
