event_id,captain_id,doc_type,attempt_no,event_type,event_ts,failure_reason
EV000010886,CPT102885,INSURANCE,1,upload_success,2026-01-19 10:57:34.715909537,
EV000010887,CPT102885,INSURANCE,1,verification_fail,2026-01-19 22:43:21.551312250,name_mismatch
EV000010888,CPT123415,DL,1,upload_success,2026-01-13 23:57:54.891880754,
EV000010889,CPT123415,DL,1,verification_pass,2026-01-14 09:06:25.055905970,
EV000010890,CPT123415,RC,1,upload_success,2026-01-14 11:28:05.566592959,
EV000010891,CPT123415,RC,1,verification_fail,2026-01-14 15:49:05.575591726,name_mismatch
EV000010892,CPT123415,RC,2,upload_success,2026-01-14 21:12:18.650822353,
EV000010893,CPT123415,RC,2,verification_pass,2026-01-15 00:44:51.562596110,
EV000010894,CPT106999,DL,1,upload_success,2026-01-13 18:51:06.128944108,
EV000010895,CPT106999,DL,1,verification_fail,2026-01-14 02:19:28.636033076,name_mismatch
EV000010896,CPT106999,DL,2,upload_success,2026-01-14 17:14:21.323572354,
EV000010897,CPT106999,DL,2,verification_pass,2026-01-14 18:47:54.611149160,
EV000010898,CPT106999,RC,1,upload_success,2026-01-15 11:17:50.213301137,
EV000010899,CPT106999,RC,1,verification_pass,2026-01-16 05:47:15.018875207,
EV000010900,CPT121598,DL,1,upload_success,2026-01-13 19:25:19.732118747,
EV000010901,CPT121598,DL,1,verification_pass,2026-01-13 23:28:37.826676731,
EV000010902,CPT101327,DL,1,upload_success,2026-01-14 01:54:19.878109797,
EV000010903,CPT101327,DL,1,verification_pass,2026-01-14 20:49:24.250748965,
EV000010904,CPT101327,RC,1,upload_success,2026-01-15 16:22:16.931030664,
EV000010905,CPT101327,RC,1,verification_fail,2026-01-16 02:07:01.277419323,image_blurred
EV000010906,CPT120783,DL,1,upload_success,2026-01-13 23:24:43.090723513,
EV000010907,CPT120783,DL,1,verification_pass,2026-01-14 03:28:41.051778693,
EV000010908,CPT120783,RC,1,upload_success,2026-01-14 20:36:44.555603128,
EV000010909,CPT120783,RC,1,verification_fail,2026-01-15 08:11:30.966953163,ocr_low_confidence
EV000010910,CPT123448,DL,1,upload_success,2026-01-14 11:37:34.312450293,
EV000010911,CPT123448,DL,1,verification_pass,2026-01-15 07:45:10.057330157,
EV000010912,CPT123448,RC,1,upload_success,2026-01-15 12:36:16.702280514,
EV000010913,CPT123448,RC,1,verification_pass,2026-01-16 05:01:28.464175205,
EV000010914,CPT123448,AADHAAR,1,upload_success,2026-01-16 11:16:59.084427951,
EV000010915,CPT123448,AADHAAR,1,verification_pass,2026-01-16 21:11:13.186676693,
EV000010916,CPT123448,FITNESS,1,upload_success,2026-01-17 19:06:42.361381466,
EV000010917,CPT123448,FITNESS,1,verification_pass,2026-01-17 20:25:20.454106478,
EV000010918,CPT123448,INSURANCE,1,upload_success,2026-01-18 10:02:57.752573298,
EV000010919,CPT123448,INSURANCE,1,verification_pass,2026-01-18 23:28:07.314149033,
EV000010920,CPT121176,DL,1,upload_success,2026-01-14 06:52:10.004432929,
EV000010921,CPT121176,DL,1,verification_pass,2026-01-14 16:10:57.911912636,
EV000010922,CPT121176,RC,1,upload_success,2026-01-15 11:50:17.429792216,
EV000010923,CPT121176,RC,1,verification_fail,2026-01-16 05:26:38.312177860,document_expired
EV000010924,CPT102789,DL,1,upload_success,2026-01-14 17:46:28.418653831,
EV000010925,CPT102789,DL,1,verification_fail,2026-01-14 23:00:29.979409271,name_mismatch
EV000010926,CPT115866,DL,1,upload_success,2026-01-14 08:28:53.969434118,
EV000010927,CPT115866,DL,1,verification_pass,2026-01-15 06:03:12.158280124,
EV000010928,CPT115866,RC,1,upload_success,2026-01-15 22:23:01.901783536,
EV000010929,CPT115866,RC,1,verification_pass,2026-01-17 04:28:18.603354614,
EV000010930,CPT115866,AADHAAR,1,upload_success,2026-01-17 09:01:59.599329340,
EV000010931,CPT115866,AADHAAR,1,verification_pass,2026-01-17 10:23:33.839186844,
EV000010932,CPT115866,PERMIT,1,upload_success,2026-01-17 21:20:24.550228670,
EV000010933,CPT115866,PERMIT,1,verification_fail,2026-01-17 22:49:33.176354479,document_expired
EV000010934,CPT115866,PERMIT,2,upload_success,2026-01-18 04:37:00.912482305,
EV000010935,CPT115866,PERMIT,2,verification_pass,2026-01-18 07:42:31.251775014,
EV000010936,CPT115866,FITNESS,1,upload_success,2026-01-18 23:57:57.603421688,
EV000010937,CPT115866,FITNESS,1,verification_pass,2026-01-19 00:27:51.237625201,
EV000010938,CPT112298,DL,1,upload_success,2026-01-13 23:18:23.700959172,
EV000010939,CPT112298,DL,1,verification_fail,2026-01-14 05:36:27.865975211,image_blurred
EV000010940,CPT112298,DL,2,upload_success,2026-01-15 02:46:12.448444791,
EV000010941,CPT112298,DL,2,verification_pass,2026-01-15 13:08:35.942326677,
EV000010942,CPT112298,RC,1,upload_success,2026-01-16 10:52:34.777886665,
EV000010943,CPT112298,RC,1,verification_pass,2026-01-16 11:43:01.442017113,
EV000010944,CPT112298,AADHAAR,1,upload_success,2026-01-16 21:00:11.064397295,
EV000010945,CPT112298,AADHAAR,1,verification_pass,2026-01-17 07:18:44.024888962,
EV000010946,CPT112298,PERMIT,1,upload_success,2026-01-18 03:56:13.246062102,
EV000010947,CPT112298,PERMIT,1,verification_pass,2026-01-18 08:48:48.546588286,
EV000010948,CPT112298,FITNESS,1,upload_success,2026-01-19 03:08:10.011419791,
EV000010949,CPT112298,FITNESS,1,verification_pass,2026-01-19 11:51:35.587756253,
EV000010950,CPT108614,DL,1,upload_success,2026-01-14 07:18:16.381548649,
EV000010951,CPT108614,DL,1,verification_pass,2026-01-14 13:48:45.835980802,
EV000010952,CPT108614,RC,1,upload_success,2026-01-14 20:10:26.616193399,
EV000010953,CPT108614,RC,1,verification_fail,2026-01-14 22:44:09.374063201,ocr_low_confidence
EV000010954,CPT121186,DL,1,upload_success,2026-01-14 05:20:47.136196191,
EV000010955,CPT121186,DL,1,verification_pass,2026-01-14 15:24:27.516607157,
EV000010956,CPT121186,RC,1,upload_success,2026-01-14 20:37:50.445961302,
EV000010957,CPT121186,RC,1,verification_pass,2026-01-14 22:57:58.766781926,
EV000010958,CPT121186,AADHAAR,1,upload_success,2026-01-16 01:35:48.824623555,
EV000010959,CPT121186,AADHAAR,1,verification_pass,2026-01-16 03:35:25.000274593,
EV000010960,CPT100962,DL,1,upload_success,2026-01-14 01:27:20.888970063,
EV000010961,CPT100962,DL,1,verification_fail,2026-01-14 05:55:09.698525700,details_not_legible
EV000010962,CPT100962,DL,2,upload_success,2026-01-16 07:34:04.068350332,
EV000010963,CPT100962,DL,2,verification_pass,2026-01-16 08:26:11.047937134,
EV000010964,CPT100962,RC,1,upload_success,2026-01-16 17:37:25.309362616,
EV000010965,CPT100962,RC,1,verification_fail,2026-01-17 00:50:33.649577468,name_mismatch
EV000010966,CPT100962,RC,2,upload_success,2026-01-17 22:23:00.076530544,
EV000010967,CPT100962,RC,2,verification_fail,2026-01-18 00:52:21.017297322,wrong_document_type
EV000010968,CPT100962,RC,3,upload_success,2026-01-18 13:23:51.434826096,
EV000010969,CPT100962,RC,3,verification_pass,2026-01-19 13:07:58.525239554,
EV000010970,CPT100962,AADHAAR,1,upload_success,2026-01-19 15:06:05.072722865,
EV000010971,CPT100962,AADHAAR,1,verification_pass,2026-01-19 20:03:46.674356504,
EV000010972,CPT100962,PERMIT,1,upload_success,2026-01-20 07:36:38.537646609,
EV000010973,CPT100962,PERMIT,1,verification_pass,2026-01-21 06:12:18.499708054,
EV000010974,CPT100962,FITNESS,1,upload_success,2026-01-21 16:09:50.036163890,
EV000010975,CPT100962,FITNESS,1,verification_pass,2026-01-21 18:04:14.588779989,
EV000010976,CPT100962,INSURANCE,1,upload_success,2026-01-22 06:46:26.979112435,
EV000010977,CPT100962,INSURANCE,1,verification_fail,2026-01-22 12:09:58.456669908,ocr_low_confidence
EV000010978,CPT100962,INSURANCE,2,upload_success,2026-01-23 02:53:18.521345195,
EV000010979,CPT100962,INSURANCE,2,verification_pass,2026-01-23 11:27:29.973472656,
EV000010980,CPT119993,DL,1,upload_success,2026-01-14 15:20:27.874048804,
EV000010981,CPT119993,DL,1,verification_pass,2026-01-15 07:07:59.545149032,
EV000010982,CPT119993,RC,1,upload_success,2026-01-15 20:46:47.487459530,
EV000010983,CPT119993,RC,1,verification_fail,2026-01-16 01:50:00.944475962,image_blurred
EV000010984,CPT101127,DL,1,upload_success,2026-01-14 03:49:45.305493660,
EV000010985,CPT101127,DL,1,verification_pass,2026-01-14 10:48:45.108693515,
EV000010986,CPT101127,RC,1,upload_success,2026-01-15 11:14:33.316951719,
EV000010987,CPT101127,RC,1,verification_pass,2026-01-15 14:45:24.323982416,
EV000010988,CPT101127,AADHAAR,1,upload_success,2026-01-16 01:18:30.543126653,
EV000010989,CPT101127,AADHAAR,1,verification_pass,2026-01-16 10:04:39.584733307,
EV000010990,CPT101127,PERMIT,1,upload_success,2026-01-16 16:15:06.297337430,
EV000010991,CPT101127,PERMIT,1,verification_pass,2026-01-16 17:27:41.708203343,
EV000010992,CPT115260,DL,1,upload_success,2026-01-14 03:18:40.202631369,
EV000010993,CPT115260,DL,1,verification_pass,2026-01-14 07:56:34.415952503,
EV000010994,CPT116538,DL,1,upload_success,2026-01-14 03:58:45.402113101,
EV000010995,CPT116538,DL,1,verification_pass,2026-01-14 07:51:29.744682245,
EV000010996,CPT116538,RC,1,upload_success,2026-01-16 06:33:06.364793791,
EV000010997,CPT116538,RC,1,verification_pass,2026-01-16 08:06:52.185639926,
EV000010998,CPT116538,AADHAAR,1,upload_success,2026-01-16 20:44:44.872985708,
EV000010999,CPT116538,AADHAAR,1,verification_pass,2026-01-17 01:40:16.270112452,
EV000011000,CPT118537,DL,1,upload_success,2026-01-14 19:05:46.272404329,
EV000011001,CPT118537,DL,1,verification_pass,2026-01-15 01:55:11.592127852,
EV000011002,CPT118537,RC,1,upload_success,2026-01-16 01:33:28.509787985,
EV000011003,CPT118537,RC,1,verification_pass,2026-01-16 07:30:34.538269708,
EV000011004,CPT118537,AADHAAR,1,upload_success,2026-01-16 23:13:32.483066049,
EV000011005,CPT118537,AADHAAR,1,verification_pass,2026-01-17 00:19:52.253282830,
EV000011006,CPT118537,PERMIT,1,upload_success,2026-01-18 01:42:40.528047609,
EV000011007,CPT118537,PERMIT,1,verification_pass,2026-01-18 03:30:13.728023362,
EV000011008,CPT118537,FITNESS,1,upload_success,2026-01-18 15:32:16.085132916,
EV000011009,CPT118537,FITNESS,1,verification_fail,2026-01-19 02:16:22.970873765,ocr_low_confidence
EV000011010,CPT118537,FITNESS,2,upload_success,2026-01-19 06:16:41.986838975,
EV000011011,CPT118537,FITNESS,2,verification_pass,2026-01-19 15:14:10.748498343,
EV000011012,CPT116268,DL,1,upload_success,2026-01-14 05:58:24.171746108,
EV000011013,CPT116268,DL,1,verification_pass,2026-01-14 15:36:18.341786836,
EV000011014,CPT102730,DL,1,upload_success,2026-01-13 23:56:14.832913156,
EV000011015,CPT102730,DL,1,verification_pass,2026-01-14 07:38:59.313812177,
EV000011016,CPT102730,RC,1,upload_success,2026-01-14 13:38:51.355326059,
EV000011017,CPT102730,RC,1,verification_pass,2026-01-14 22:51:11.949483585,
EV000011018,CPT102730,AADHAAR,1,upload_success,2026-01-15 19:45:43.778593531,
EV000011019,CPT102730,AADHAAR,1,verification_pass,2026-01-16 15:05:46.699350556,
EV000011020,CPT102730,PERMIT,1,upload_success,2026-01-17 01:14:24.053907854,
EV000011021,CPT102730,PERMIT,1,verification_pass,2026-01-17 02:19:33.653600046,
EV000011022,CPT102730,FITNESS,1,upload_success,2026-01-17 04:55:00.284569372,
EV000011023,CPT102730,FITNESS,1,verification_pass,2026-01-17 21:03:55.767093727,
EV000011024,CPT112936,DL,1,upload_success,2026-01-14 07:56:54.609179784,
EV000011025,CPT112936,DL,1,verification_pass,2026-01-14 10:50:24.726873300,
EV000011026,CPT112936,RC,1,upload_success,2026-01-14 17:05:50.649352547,
EV000011027,CPT112936,RC,1,verification_pass,2026-01-14 22:37:27.036415420,
EV000011028,CPT112936,AADHAAR,1,upload_success,2026-01-15 05:00:33.341043025,
EV000011029,CPT112936,AADHAAR,1,verification_pass,2026-01-15 09:30:31.742181357,
EV000011030,CPT112936,PERMIT,1,upload_success,2026-01-15 15:38:43.649553482,
EV000011031,CPT112936,PERMIT,1,verification_pass,2026-01-16 00:53:40.557083346,
EV000011032,CPT112936,FITNESS,1,upload_success,2026-01-16 13:50:16.877350839,
EV000011033,CPT112936,FITNESS,1,verification_fail,2026-01-16 19:14:33.809666838,name_mismatch
EV000011034,CPT112936,FITNESS,2,upload_success,2026-01-17 14:28:49.452882432,
EV000011035,CPT112936,FITNESS,2,verification_pass,2026-01-18 02:34:10.235917327,
EV000011036,CPT112936,INSURANCE,1,upload_success,2026-01-18 04:57:40.269304546,
EV000011037,CPT112936,INSURANCE,1,verification_fail,2026-01-18 12:24:17.227118507,name_mismatch
EV000011038,CPT112936,INSURANCE,2,upload_success,2026-01-18 17:17:30.895368688,
EV000011039,CPT112936,INSURANCE,2,verification_pass,2026-01-19 07:52:02.435184185,
EV000011040,CPT124487,DL,1,upload_success,2026-01-14 16:03:35.908571996,
EV000011041,CPT124487,DL,1,verification_pass,2026-01-14 17:05:39.632033818,
EV000011042,CPT124487,RC,1,upload_success,2026-01-14 21:22:49.415577283,
EV000011043,CPT124487,RC,1,verification_pass,2026-01-15 13:06:44.244791020,
EV000011044,CPT124487,AADHAAR,1,upload_success,2026-01-15 23:38:27.781499912,
EV000011045,CPT124487,AADHAAR,1,verification_pass,2026-01-16 10:01:48.325490393,
EV000011046,CPT124487,PERMIT,1,upload_success,2026-01-17 05:56:55.209315094,
EV000011047,CPT124487,PERMIT,1,verification_pass,2026-01-17 16:17:58.064570945,
EV000011048,CPT124487,FITNESS,1,upload_success,2026-01-19 04:05:31.577237399,
EV000011049,CPT124487,FITNESS,1,verification_pass,2026-01-19 07:33:10.010933318,
EV000011050,CPT121049,DL,1,upload_success,2026-01-14 19:15:36.098117658,
EV000011051,CPT121049,DL,1,verification_pass,2026-01-14 20:08:30.164720393,
EV000011052,CPT121049,RC,1,upload_success,2026-01-14 23:47:41.056653236,
EV000011053,CPT121049,RC,1,verification_fail,2026-01-15 02:45:05.238459382,ocr_low_confidence
EV000011054,CPT120095,DL,1,upload_success,2026-01-14 05:56:03.111093791,
EV000011055,CPT120095,DL,1,verification_fail,2026-01-14 17:39:19.636887657,ocr_low_confidence
EV000011056,CPT120095,DL,2,upload_success,2026-01-15 05:47:40.245545130,
EV000011057,CPT120095,DL,2,verification_pass,2026-01-16 05:00:31.078916022,
EV000011058,CPT120095,RC,1,upload_success,2026-01-17 10:55:06.416843019,
EV000011059,CPT120095,RC,1,verification_pass,2026-01-17 12:29:59.670464701,
EV000011060,CPT120095,AADHAAR,1,upload_success,2026-01-17 23:39:43.289448640,
EV000011061,CPT120095,AADHAAR,1,verification_pass,2026-01-18 02:30:45.791204120,
EV000011062,CPT120095,PERMIT,1,upload_success,2026-01-19 09:15:46.037719109,
EV000011063,CPT120095,PERMIT,1,verification_fail,2026-01-19 18:54:17.980285693,image_blurred
EV000011064,CPT120095,PERMIT,2,upload_success,2026-01-20 09:28:12.529830264,
EV000011065,CPT120095,PERMIT,2,verification_pass,2026-01-20 13:57:17.374290855,
EV000011066,CPT120095,FITNESS,1,upload_success,2026-01-20 23:54:46.097708759,
EV000011067,CPT120095,FITNESS,1,verification_pass,2026-01-21 07:34:38.219856129,
EV000011068,CPT109902,DL,1,upload_success,2026-01-14 04:04:31.247194450,
EV000011069,CPT109902,DL,1,verification_fail,2026-01-14 07:05:30.438457741,image_blurred
EV000011070,CPT106175,DL,1,upload_success,2026-01-14 11:12:41.727901969,
EV000011071,CPT106175,DL,1,verification_pass,2026-01-14 21:47:42.155036189,
EV000011072,CPT119152,DL,1,upload_success,2026-01-15 17:51:21.304161613,
EV000011073,CPT119152,DL,1,verification_pass,2026-01-15 23:21:11.984414508,
EV000011074,CPT119152,RC,1,upload_success,2026-01-16 08:46:07.314864524,
EV000011075,CPT119152,RC,1,verification_pass,2026-01-16 09:15:39.090814207,
EV000011076,CPT119152,AADHAAR,1,upload_success,2026-01-16 23:23:10.570476224,
EV000011077,CPT119152,AADHAAR,1,verification_pass,2026-01-17 04:52:18.290400365,
EV000011078,CPT119152,FITNESS,1,upload_success,2026-01-17 13:56:55.883145004,
EV000011079,CPT119152,FITNESS,1,verification_fail,2026-01-17 14:39:21.557126137,details_not_legible
EV000011080,CPT119152,FITNESS,2,upload_success,2026-01-18 06:01:19.044578650,
EV000011081,CPT119152,FITNESS,2,verification_fail,2026-01-18 13:50:00.505250294,ocr_low_confidence
EV000011082,CPT116372,DL,1,upload_success,2026-01-14 04:18:02.510561016,
EV000011083,CPT116372,DL,1,verification_pass,2026-01-14 10:44:54.464847472,
EV000011084,CPT116372,RC,1,upload_success,2026-01-14 21:25:52.137672249,
EV000011085,CPT116372,RC,1,verification_fail,2026-01-14 22:17:35.013955366,wrong_document_type
EV000011086,CPT116372,RC,2,upload_success,2026-01-15 18:53:03.038322759,
EV000011087,CPT116372,RC,2,verification_pass,2026-01-16 08:46:15.178944792,
EV000011088,CPT116372,AADHAAR,1,upload_success,2026-01-17 00:21:12.893715299,
EV000011089,CPT116372,AADHAAR,1,verification_pass,2026-01-17 06:37:46.618117223,
EV000011090,CPT116372,PERMIT,1,upload_success,2026-01-17 21:42:06.760271305,
EV000011091,CPT116372,PERMIT,1,verification_pass,2026-01-18 02:20:43.330335484,
EV000011092,CPT116372,FITNESS,1,upload_success,2026-01-18 11:09:03.239646602,
EV000011093,CPT116372,FITNESS,1,verification_pass,2026-01-18 21:58:19.353743260,
EV000011094,CPT116372,INSURANCE,1,upload_success,2026-01-19 01:58:02.226808127,
EV000011095,CPT116372,INSURANCE,1,verification_pass,2026-01-19 09:54:00.644173587,
EV000011096,CPT100959,DL,1,upload_success,2026-01-14 05:12:11.463868580,
EV000011097,CPT100959,DL,1,verification_pass,2026-01-14 10:18:17.987483199,
EV000011098,CPT100959,RC,1,upload_success,2026-01-15 04:43:09.362290917,
EV000011099,CPT100959,RC,1,verification_fail,2026-01-15 12:47:12.761008556,wrong_document_type
EV000011100,CPT100959,RC,2,upload_success,2026-01-15 15:37:07.718525521,
EV000011101,CPT100959,RC,2,verification_pass,2026-01-16 08:24:15.006854105,
EV000011102,CPT100959,AADHAAR,1,upload_success,2026-01-16 11:11:18.997002676,
EV000011103,CPT100959,AADHAAR,1,verification_pass,2026-01-16 16:20:35.398006442,
EV000011104,CPT100959,PERMIT,1,upload_success,2026-01-16 22:37:33.602499032,
EV000011105,CPT100959,PERMIT,1,verification_pass,2026-01-17 00:58:38.228709952,
EV000011106,CPT100959,FITNESS,1,upload_success,2026-01-17 05:25:07.636059852,
EV000011107,CPT100959,FITNESS,1,verification_pass,2026-01-18 06:50:03.838778979,
EV000011108,CPT100959,INSURANCE,1,upload_success,2026-01-18 15:51:25.074525338,
EV000011109,CPT100959,INSURANCE,1,verification_fail,2026-01-18 20:40:11.610203016,ocr_low_confidence
EV000011110,CPT123391,DL,1,upload_success,2026-01-14 01:18:05.862156335,
EV000011111,CPT123391,DL,1,verification_pass,2026-01-15 00:20:36.087529836,
EV000011112,CPT123391,RC,1,upload_success,2026-01-15 10:02:19.861283708,
EV000011113,CPT123391,RC,1,verification_fail,2026-01-15 21:09:31.910722868,ocr_low_confidence
EV000011114,CPT109194,DL,1,upload_success,2026-01-14 03:07:11.289939796,
EV000011115,CPT109194,DL,1,verification_pass,2026-01-14 10:47:37.021913018,
EV000011116,CPT109194,RC,1,upload_success,2026-01-14 20:29:15.556868168,
EV000011117,CPT109194,RC,1,verification_pass,2026-01-14 22:30:17.908297341,
EV000011118,CPT109194,AADHAAR,1,upload_success,2026-01-15 02:24:58.172802973,
EV000011119,CPT109194,AADHAAR,1,verification_pass,2026-01-15 13:59:30.556153212,
EV000011120,CPT109194,PERMIT,1,upload_success,2026-01-16 13:30:47.484683032,
EV000011121,CPT109194,PERMIT,1,verification_pass,2026-01-16 17:50:21.620632557,
EV000011122,CPT109194,FITNESS,1,upload_success,2026-01-18 05:09:03.548406781,
EV000011123,CPT109194,FITNESS,1,verification_fail,2026-01-18 12:23:24.755413805,ocr_low_confidence
EV000011124,CPT104719,DL,1,upload_success,2026-01-14 16:27:33.084533083,
EV000011125,CPT104719,DL,1,verification_pass,2026-01-15 01:25:37.686528503,
EV000011126,CPT104719,RC,1,upload_success,2026-01-15 15:58:52.779982364,
EV000011127,CPT104719,RC,1,verification_pass,2026-01-16 06:59:47.155259732,
EV000011128,CPT104719,AADHAAR,1,upload_success,2026-01-16 21:10:26.247757488,
EV000011129,CPT104719,AADHAAR,1,verification_fail,2026-01-16 22:04:36.871113097,name_mismatch
EV000011130,CPT104719,AADHAAR,2,upload_success,2026-01-17 00:42:44.251236991,
EV000011131,CPT104719,AADHAAR,2,verification_pass,2026-01-17 03:50:56.199119878,
EV000011132,CPT114181,DL,1,upload_success,2026-01-14 00:42:08.120490655,
